pathway,overlap,gene_set_size,pathway_size,p_value
REGULATION OF VASOCONSTRICTION,1,232,28,0.8214600635528307
REGULATION OF REPRODUCTIVE PROCESS,2,232,52,0.8250780416029657
INTRACELLULAR PROTEIN TRANSPORT,2,232,52,0.8250780416029657
ERBB SIGNALING PATHWAY,2,232,52,0.8250780416029657
MONOATOMIC ANION TRANSPORT,2,232,52,0.8250780416029657
REGULATION OF MUSCLE CONTRACTION,2,232,52,0.8250780416029657
REGULATION OF CELL JUNCTION ASSEMBLY,3,232,74,0.8262990485005892
PEPTIDYL TYROSINE MODIFICATION,3,232,74,0.8262990485005892
REGULATION OF CALCIUM ION TRANSPORT,3,232,74,0.8262990485005892
REGULATION OF MEMBRANE POTENTIAL,6,232,136,0.8298062370400173
REGULATION OF CHONDROCYTE DIFFERENTIATION,1,232,29,0.8321549422659067
POSITIVE REGULATION OF NEURON APOPTOTIC PROCESS,1,232,29,0.8321549422659067
REGULATION OF NEUROTRANSMITTER TRANSPORT,1,232,29,0.8321549422659067
POSITIVE CHEMOTAXIS,1,232,29,0.8321549422659067
CARDIAC MUSCLE CELL PROLIFERATION,1,232,29,0.8321549422659067
PROTEIN STABILIZATION,1,232,29,0.8321549422659067
PROTEIN CONTAINING COMPLEX DISASSEMBLY,1,232,29,0.8321549422659067
RESPIRATORY GASEOUS EXCHANGE BY RESPIRATORY SYSTEM,1,232,29,0.8321549422659067
PROTEASOME MEDIATED UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS,1,232,29,0.8321549422659067
CELLULAR RESPONSE TO OXIDATIVE STRESS,2,232,53,0.8331540782090106
DORSAL VENTRAL PATTERN FORMATION,2,232,53,0.8331540782090106
POST TRANSLATIONAL PROTEIN MODIFICATION,3,232,75,0.8331852563598876
REGULATION OF CELL DEVELOPMENT,16,232,328,0.8357697571308318
CELL MOTILITY,28,232,548,0.8394019199296502
NUCLEAR RECEPTOR MEDIATED SIGNALING PATHWAY,3,232,76,0.8398366707103025
HOMEOSTASIS OF NUMBER OF CELLS,6,232,138,0.8400523653176446
MUSCLE ORGAN MORPHOGENESIS,2,232,54,0.8408934249393575
POSITIVE REGULATION OF SYNAPTIC TRANSMISSION,2,232,54,0.8408934249393575
REGULATION OF PROTEOLYSIS INVOLVED IN PROTEIN CATABOLIC PROCESS,1,232,30,0.8422117742375775
REGULATION OF GTPASE ACTIVITY,1,232,30,0.8422117742375775
IMPORT INTO NUCLEUS,1,232,30,0.8422117742375775
CELL MATRIX ADHESION,3,232,77,0.8462588750427917
DEVELOPMENTAL PROCESS INVOLVED IN REPRODUCTION,13,232,275,0.8467435700702831
REGULATION OF OSTEOBLAST DIFFERENTIATION,2,232,55,0.8483073555428559
POSITIVE REGULATION OF DNA METABOLIC PROCESS,2,232,55,0.8483073555428559
REGULATION OF EXOCYTOSIS,2,232,55,0.8483073555428559
KERATINIZATION,1,232,31,0.8516684697624761
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION,1,232,31,0.8516684697624761
REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION,1,232,31,0.8516684697624761
DNA REPLICATION,1,232,31,0.8516684697624761
RESPONSE TO VITAMIN,1,232,31,0.8516684697624761
FORELIMB MORPHOGENESIS,1,232,31,0.8516684697624761
TRANSCRIPTION INITIATION AT RNA POLYMERASE II PROMOTER,1,232,31,0.8516684697624761
EXOCRINE SYSTEM DEVELOPMENT,1,232,31,0.8516684697624761
POSITIVE REGULATION OF REPRODUCTIVE PROCESS,1,232,31,0.8516684697624761
NEGATIVE REGULATION OF DEVELOPMENTAL GROWTH,1,232,31,0.8516684697624761
REGULATION OF HEART RATE,1,232,31,0.8516684697624761
RESPONSE TO WOUNDING,8,232,181,0.8551092534301072
BEHAVIOR,12,232,259,0.8572737323397173
MRNA METABOLIC PROCESS,3,232,79,0.8584381526648834
COLLAGEN ACTIVATED SIGNALING PATHWAY,1,232,32,0.8605606958645705
ACTIN FILAMENT BUNDLE ORGANIZATION,1,232,32,0.8605606958645705
RESPONSE TO HYDROGEN PEROXIDE,1,232,32,0.8605606958645705
POSITIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION,1,232,32,0.8605606958645705
SIGNAL TRANSDUCTION IN RESPONSE TO DNA DAMAGE,1,232,32,0.8605606958645705
MEIOTIC CELL CYCLE,1,232,32,0.8605606958645705
AXON EXTENSION,1,232,32,0.8605606958645705
DEVELOPMENTAL MATURATION,5,232,122,0.8612315121382763
RESPONSE TO REACTIVE OXYGEN SPECIES,2,232,57,0.8622033208046517
POSITIVE REGULATION OF NEURON DIFFERENTIATION,2,232,57,0.8622033208046517
LIMBIC SYSTEM DEVELOPMENT,2,232,57,0.8622033208046517
SENSORY PERCEPTION OF MECHANICAL STIMULUS,3,232,80,0.8642065116188955
REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS,4,232,102,0.8660215461890973
REGULATION OF TRANSPORT,20,232,412,0.8662742257815867
HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION,2,232,58,0.8687070953967685
ACTOMYOSIN STRUCTURE ORGANIZATION,2,232,58,0.8687070953967685
RESPONSE TO RETINOIC ACID,2,232,58,0.8687070953967685
STRIATED MUSCLE CONTRACTION,2,232,58,0.8687070953967685
RESPONSE TO ESTROGEN,1,232,33,0.8689220084930067
PROSTATE GLAND DEVELOPMENT,1,232,33,0.8689220084930067
VENTRAL SPINAL CORD DEVELOPMENT,1,232,33,0.8689220084930067
MAMMARY GLAND MORPHOGENESIS,1,232,33,0.8689220084930067
REGULATION OF STEROID BIOSYNTHETIC PROCESS,1,232,33,0.8689220084930067
CELLULAR RESPONSE TO RETINOIC ACID,1,232,33,0.8689220084930067
REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE,1,232,33,0.8689220084930067
REGULATION OF TISSUE REMODELING,1,232,33,0.8689220084930067
NEGATIVE REGULATION OF CELL DIFFERENTIATION,13,232,282,0.8702290927010784
BLOOD VESSEL MORPHOGENESIS,12,232,263,0.8707090616204081
MUSCLE ORGAN DEVELOPMENT,7,232,165,0.8708965164865945
POSTSYNAPSE ORGANIZATION,2,232,59,0.8749288975381713
NEGATIVE REGULATION OF CELL COMMUNICATION,16,232,341,0.8764263138493893
VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS,1,232,34,0.8767839769598171
NEGATIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY,1,232,34,0.8767839769598171
POSITIVE REGULATION OF MONONUCLEAR CELL MIGRATION,1,232,34,0.8767839769598171
AUTONOMIC NERVOUS SYSTEM DEVELOPMENT,1,232,34,0.8767839769598171
SENSORY PERCEPTION OF PAIN,1,232,34,0.8767839769598171
CHROMATIN ORGANIZATION,8,232,187,0.8782455040896071
PEPTIDYL AMINO ACID MODIFICATION,5,232,126,0.8792536675650201
GLAND DEVELOPMENT,10,232,227,0.8797779987661656
MUSCLE CONTRACTION,4,232,105,0.8804195255636107
HEMATOPOIETIC OR LYMPHOID ORGAN DEVELOPMENT,2,232,60,0.8808790842707912
ADULT BEHAVIOR,2,232,60,0.8808790842707912
SPINAL CORD DEVELOPMENT,2,232,60,0.8808790842707912
INTERMEDIATE FILAMENT ORGANIZATION,1,232,35,0.8841763010729079
REGULATION OF CELL MATRIX ADHESION,1,232,35,0.8841763010729079
POSITIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION,1,232,35,0.8841763010729079
TISSUE REMODELING,3,232,84,0.8852692933267176
NEGATIVE REGULATION OF GENE EXPRESSION,12,232,268,0.8860802713885995
PROTEIN LOCALIZATION TO CELL PERIPHERY,2,232,61,0.8865677840598178
REGULATION OF CELL CYCLE PROCESS,4,232,107,0.8892594233745595
POSITIVE REGULATION OF SIGNAL TRANSDUCTION,17,232,365,0.8899720210957514
RESPONSE TO DECREASED OXYGEN LEVELS,3,232,85,0.8900601358287891
REGULATION OF CELL CYCLE G1 S PHASE TRANSITION,1,232,36,0.8911269213913471
REGULATION OF CARTILAGE DEVELOPMENT,1,232,36,0.8911269213913471
POSITIVE REGULATION OF PROTEOLYSIS,1,232,36,0.8911269213913471
VASOCONSTRICTION,1,232,36,0.8911269213913471
REGULATION OF MONOATOMIC ION TRANSPORT,5,232,129,0.8914347566793359
REGULATION OF BLOOD PRESSURE,2,232,62,0.8920048872739739
REGULATION OF BLOOD CIRCULATION,3,232,86,0.8946719918208994
POSITIVE REGULATION OF GROWTH,3,232,86,0.8946719918208994
DIGESTIVE SYSTEM DEVELOPMENT,3,232,86,0.8946719918208994
OSTEOBLAST DIFFERENTIATION,3,232,86,0.8946719918208994
CRANIAL NERVE DEVELOPMENT,1,232,37,0.8976621230051134
REGULATION OF PHAGOCYTOSIS,1,232,37,0.8976621230051134
REGULATION OF RESPONSE TO CYTOKINE STIMULUS,1,232,37,0.8976621230051134
CRANIAL SKELETAL SYSTEM DEVELOPMENT,1,232,37,0.8976621230051134
ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE,1,232,37,0.8976621230051134
MESODERM MORPHOGENESIS,1,232,37,0.8976621230051134
EPITHELIAL CELL APOPTOTIC PROCESS,1,232,37,0.8976621230051134
VASCULAR ENDOTHELIAL GROWTH FACTOR SIGNALING PATHWAY,1,232,37,0.8976621230051134
CELL FATE COMMITMENT,8,232,193,0.8982748642761033
REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY,3,232,87,0.8991102304171137
EMBRYONIC ORGAN MORPHOGENESIS,7,232,173,0.8995301232587172
CELL JUNCTION ORGANIZATION,10,232,234,0.9009471083923241
PROTEIN LOCALIZATION TO ORGANELLE,4,232,110,0.9014529867892013
STEM CELL DIFFERENTIATION,5,232,132,0.9025487287540916
CELL SURFACE RECEPTOR PROTEIN TYROSINE KINASE SIGNALING PATHWAY,7,232,174,0.9027025017801704
RESPONSE TO ABIOTIC STIMULUS,14,232,313,0.9029234572469008
HORMONE MEDIATED SIGNALING PATHWAY,3,232,88,0.9033801475242614
POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION,3,232,88,0.9033801475242614
VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,1,232,38,0.903806633218057
SMOOTH MUSCLE CONTRACTION,1,232,38,0.903806633218057
NEUROBLAST PROLIFERATION,1,232,38,0.903806633218057
MYOFIBRIL ASSEMBLY,1,232,38,0.903806633218057
REGULATION OF G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1,232,38,0.903806633218057
ENDOTHELIAL CELL DIFFERENTIATION,1,232,38,0.903806633218057
VENTRICULAR SEPTUM DEVELOPMENT,1,232,38,0.903806633218057
CELL DIFFERENTIATION IN SPINAL CORD,1,232,38,0.903806633218057
ACTIN FILAMENT BASED PROCESS,7,232,175,0.9057898222780979
DEVELOPMENTAL CELL GROWTH,2,232,65,0.906901802250077
MICROTUBULE BASED MOVEMENT,2,232,65,0.906901802250077
REGULATION OF MYOBLAST DIFFERENTIATION,1,232,39,0.9095837134907494
RESPONSE TO ESTRADIOL,1,232,39,0.9095837134907494
POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS,1,232,39,0.9095837134907494
ENDODERM DEVELOPMENT,1,232,39,0.9095837134907494
CELLULAR RESPONSE TO REACTIVE OXYGEN SPECIES,1,232,39,0.9095837134907494
NEGATIVE REGULATION OF GROWTH,2,232,66,0.9114264304139181
MITOTIC CELL CYCLE PHASE TRANSITION,2,232,66,0.9114264304139181
CELLULAR RESPONSE TO CHEMICAL STRESS,2,232,66,0.9114264304139181
NOTCH SIGNALING PATHWAY,2,232,66,0.9114264304139181
MAMMARY GLAND DEVELOPMENT,2,232,66,0.9114264304139181
TELENCEPHALON DEVELOPMENT,4,232,113,0.9124520491788212
CELL CELL SIGNALING,16,232,356,0.9130923599637089
CELL CYCLE,10,232,239,0.9141049993085402
ADENYLATE CYCLASE ACTIVATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1,232,40,0.9150152459791353
INTERMEDIATE FILAMENT BASED PROCESS,1,232,40,0.9150152459791353
ORGAN GROWTH,3,232,91,0.9152317106510437
SKELETAL SYSTEM MORPHOGENESIS,5,232,136,0.9158279845444709
SYNAPSE ORGANIZATION,6,232,158,0.917443161365304
POSITIVE REGULATION OF DEVELOPMENTAL PROCESS,24,232,510,0.9183649806320361
CELL CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES,3,232,92,0.918879642632258
DETECTION OF STIMULUS,3,232,92,0.918879642632258
VESICLE ORGANIZATION,1,232,41,0.92012181498531
STRIATED MUSCLE CELL PROLIFERATION,1,232,41,0.92012181498531
POSITIVE REGULATION OF GLIOGENESIS,1,232,41,0.92012181498531
UROGENITAL SYSTEM DEVELOPMENT,1,232,41,0.92012181498531
MODIFICATION DEPENDENT MACROMOLECULE CATABOLIC PROCESS,1,232,41,0.92012181498531
METENCEPHALON DEVELOPMENT,1,232,41,0.92012181498531
MULTICELLULAR ORGANISMAL REPRODUCTIVE PROCESS,9,232,222,0.9218784633843488
REGULATION OF PROGRAMMED CELL DEATH,19,232,418,0.9222040009992397
REGULATION OF CELL SUBSTRATE ADHESION,2,232,69,0.9237979341209875
REGULATION OF ENDOCYTOSIS,2,232,69,0.9237979341209875
RESPONSE TO TEMPERATURE STIMULUS,1,232,42,0.9249227836183173
NEGATIVE REGULATION OF NEURON PROJECTION DEVELOPMENT,1,232,42,0.9249227836183173
NEGATIVE REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,1,232,42,0.9249227836183173
NUCLEAR TRANSPORT,1,232,42,0.9249227836183173
VASCULOGENESIS,1,232,42,0.9249227836183173
SYNAPTIC SIGNALING,8,232,203,0.9255205847622505
RESPONSE TO OXYGEN LEVELS,3,232,95,0.9289836046565095
SYNAPTIC TRANSMISSION GLUTAMATERGIC,1,232,43,0.9294363659454876
VENTRICULAR CARDIAC MUSCLE TISSUE DEVELOPMENT,1,232,43,0.9294363659454876
REGULATION OF AXONOGENESIS,1,232,43,0.9294363659454876
DIGESTION,1,232,43,0.9294363659454876
BODY FLUID SECRETION,1,232,43,0.9294363659454876
FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,1,232,43,0.9294363659454876
POSITIVE REGULATION OF DEVELOPMENTAL GROWTH,2,232,71,0.9311239425480291
CELL SURFACE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY,4,232,119,0.9312368466151829
CELL SUBSTRATE ADHESION,4,232,119,0.9312368466151829
REGULATION OF NERVOUS SYSTEM DEVELOPMENT,7,232,185,0.9323388246833954
EMBRYONIC HEART TUBE DEVELOPMENT,1,232,44,0.9336796948984806
ANTIMICROBIAL HUMORAL RESPONSE,1,232,44,0.9336796948984806
NEGATIVE REGULATION OF WNT SIGNALING PATHWAY,1,232,44,0.9336796948984806
CARDIAC MUSCLE CONTRACTION,1,232,44,0.9336796948984806
HEMOSTASIS,2,232,72,0.9345331922265345
NEURON FATE COMMITMENT,2,232,72,0.9345331922265345
MALE GAMETE GENERATION,4,232,121,0.9366423895720382
REGULATION OF MONONUCLEAR CELL MIGRATION,1,232,45,0.9376688861827824
POST EMBRYONIC DEVELOPMENT,1,232,45,0.9376688861827824
NEURON PROJECTION EXTENSION,1,232,45,0.9376688861827824
REGULATION OF LEUKOCYTE CHEMOTAXIS,1,232,45,0.9376688861827824
POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION,1,232,45,0.9376688861827824
DEVELOPMENTAL GROWTH INVOLVED IN MORPHOGENESIS,2,232,73,0.9377827887110788
CARDIAC VENTRICLE DEVELOPMENT,2,232,73,0.9377827887110788
RESPONSE TO GROWTH FACTOR,10,232,250,0.9379606327567089
NEGATIVE REGULATION OF PROGRAMMED CELL DEATH,11,232,271,0.9391799046650364
CELL GROWTH,4,232,122,0.9391986905019962
GAMETE GENERATION,6,232,167,0.9400230287494151
KERATINOCYTE DIFFERENTIATION,2,232,74,0.9408795592724813
REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION,1,232,46,0.9414190984248972
NERVE DEVELOPMENT,1,232,46,0.9414190984248972
MYELOID CELL DEVELOPMENT,1,232,46,0.9414190984248972
CELL CYCLE G1 S PHASE TRANSITION,1,232,47,0.9449445897777957
POSITIVE REGULATION OF CELL POPULATION PROLIFERATION,14,232,335,0.9455051863613342
REGULATION OF DNA METABOLIC PROCESS,2,232,76,0.9466407210223503
ANIMAL ORGAN MORPHOGENESIS,24,232,530,0.9475910553029421
DETECTION OF EXTERNAL STIMULUS,1,232,48,0.9482587711923135
ENDOTHELIUM DEVELOPMENT,1,232,48,0.9482587711923135
NEGATIVE REGULATION OF NEURON DIFFERENTIATION,1,232,48,0.9482587711923135
SYNAPTIC VESICLE CYCLE,1,232,48,0.9482587711923135
EPITHELIAL CELL DIFFERENTIATION,14,232,337,0.9484304210584124
MUSCLE TISSUE DEVELOPMENT,8,232,215,0.9497271947709762
DNA DAMAGE RESPONSE,3,232,103,0.9505550675902633
CONNECTIVE TISSUE DEVELOPMENT,5,232,150,0.9506350472437335
ENZYME LINKED RECEPTOR PROTEIN SIGNALING PATHWAY,11,232,278,0.9506379832554654
SENSORY ORGAN DEVELOPMENT,13,232,319,0.9512688381452042
CARDIAC VENTRICLE MORPHOGENESIS,1,232,49,0.9513742565500564
CELLULAR COMPONENT ASSEMBLY INVOLVED IN MORPHOGENESIS,1,232,49,0.9513742565500564
REGULATION OF ANATOMICAL STRUCTURE MORPHOGENESIS,11,232,280,0.9535460142150445
NEGATIVE REGULATION OF CELL PROJECTION ORGANIZATION,1,232,50,0.9543029098419533
CELL RECOGNITION,1,232,50,0.9543029098419533
RESPONSE TO PEPTIDE HORMONE,5,232,152,0.9543719743061824
REPRODUCTIVE PROCESS,16,232,382,0.9554155093785351
REGULATION OF TRANS SYNAPTIC SIGNALING,5,232,153,0.9561426626271603
EPITHELIAL TO MESENCHYMAL TRANSITION,1,232,51,0.9570558895658345
DNA METABOLIC PROCESS,4,232,131,0.9583260836073987
RESPONSE TO HORMONE,13,232,325,0.9590408073149556
REGULATION OF NEUROGENESIS,5,232,155,0.9594981760933015
NEGATIVE REGULATION OF APOPTOTIC SIGNALING PATHWAY,1,232,52,0.959643690506283
NEGATIVE REGULATION OF CELL GROWTH,1,232,52,0.959643690506283
INSULIN RECEPTOR SIGNALING PATHWAY,1,232,52,0.959643690506283
SEXUAL REPRODUCTION,7,232,201,0.961350992695623
POSITIVE REGULATION OF MYELOID CELL DIFFERENTIATION,1,232,53,0.9620761830504613
SPECIFICATION OF SYMMETRY,1,232,53,0.9620761830504613
VESICLE MEDIATED TRANSPORT IN SYNAPSE,1,232,53,0.9620761830504613
INTRACELLULAR TRANSPORT,3,232,109,0.9625546678880742
NEURON MIGRATION,2,232,83,0.9628834215924206
VASCULATURE DEVELOPMENT,12,232,308,0.9629966510880551
EXTRINSIC APOPTOTIC SIGNALING PATHWAY,1,232,54,0.9643626501846331
REGULATION OF CELL MORPHOGENESIS,1,232,54,0.9643626501846331
CHROMOSOME ORGANIZATION,1,232,54,0.9643626501846331
CELL CYCLE PROCESS,5,232,159,0.965517422718069
CELL CYCLE PHASE TRANSITION,2,232,85,0.9665768422022362
REGULATION OF EPITHELIAL CELL DIFFERENTIATION,2,232,86,0.9682888624494108
CARDIAC SEPTUM DEVELOPMENT,1,232,56,0.9685319099895401
B CELL DIFFERENTIATION,1,232,56,0.9685319099895401
MYOBLAST DIFFERENTIATION,1,232,56,0.9685319099895401
FOREBRAIN GENERATION OF NEURONS,1,232,57,0.970430634796413
ENSHEATHMENT OF NEURONS,1,232,57,0.970430634796413
TUBE MORPHOGENESIS,16,232,397,0.9705998056410475
NEPHRON DEVELOPMENT,2,232,88,0.9714639542106913
CELL JUNCTION ASSEMBLY,4,232,140,0.9717736760372291
REGULATION OF NEURON DIFFERENTIATION,3,232,115,0.9717845217395062
REGULATION OF DEVELOPMENTAL GROWTH,3,232,116,0.973096943049469
POSITIVE REGULATION OF CHEMOTAXIS,1,232,59,0.973892609342178
FORMATION OF PRIMARY GERM LAYER,1,232,59,0.973892609342178
ADENYLATE CYCLASE MODULATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1,232,59,0.973892609342178
SKELETAL SYSTEM DEVELOPMENT,9,232,256,0.9742331431133756
RESPONSE TO INSULIN,2,232,90,0.9743323917551986
CARDIAC MUSCLE TISSUE DEVELOPMENT,3,232,117,0.9743515921506636
CHONDROCYTE DIFFERENTIATION,1,232,60,0.9754691097671168
POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3 KINASE PROTEIN KINASE B SIGNAL TRANSDUCTION,1,232,60,0.9754691097671168
MESODERM DEVELOPMENT,1,232,60,0.9754691097671168
MUSCLE CELL DEVELOPMENT,2,232,91,0.9756604969485504
REGULATION OF CELL PROJECTION ORGANIZATION,5,232,169,0.9771546384009003
REGULATION OF SYSTEM PROCESS,7,232,216,0.9778316988624823
MEMBRANELESS ORGANELLE ASSEMBLY,1,232,62,0.978343354451117
PHOSPHATIDYLINOSITOL 3 KINASE PROTEIN KINASE B SIGNAL TRANSDUCTION,2,232,94,0.9792594068130082
CELLULAR RESPONSE TO HORMONE STIMULUS,7,232,218,0.9794583710831319
REGULATION OF VESICLE MEDIATED TRANSPORT,3,232,122,0.9798374120710498
CARDIAC CHAMBER DEVELOPMENT,2,232,95,0.9803406068593845
IN UTERO EMBRYONIC DEVELOPMENT,5,232,173,0.9806929923111626
RESPONSE TO ENDOGENOUS STIMULUS,20,232,494,0.9818450658170791
REGULATION OF CELL CYCLE PHASE TRANSITION,1,232,65,0.9820380517587116
REGULATION OF CANONICAL WNT SIGNALING PATHWAY,1,232,65,0.9820380517587116
REGULATION OF HEART CONTRACTION,1,232,65,0.9820380517587116
ALCOHOL METABOLIC PROCESS,1,232,66,0.9831243843947854
EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS,1,232,66,0.9831243843947854
EMBRYONIC SKELETAL SYSTEM DEVELOPMENT,2,232,98,0.9832674073747957
REGULATION OF GROWTH,5,232,177,0.9837151724385494
CELLULAR RESPONSE TO ENDOGENOUS STIMULUS,15,232,397,0.9839575723871327
POST TRANSCRIPTIONAL REGULATION OF GENE EXPRESSION,1,232,67,0.9841452821315285
SMOOTH MUSCLE CELL PROLIFERATION,1,232,68,0.9851046703802205
REGULATION OF CELL DIFFERENTIATION,25,232,600,0.9852291650786184
STRIATED MUSCLE CELL DIFFERENTIATION,3,232,129,0.9856755635386288
EMBRYONIC APPENDAGE MORPHOGENESIS,1,232,69,0.9860062400310916
REGULATION OF BODY FLUID LEVELS,3,232,130,0.9863644352587161
NEGATIVE REGULATION OF TRANSCRIPTION BY RNA POLYMERASE II,21,232,527,0.9874698159935286
POSITIVE REGULATION OF CELL DIFFERENTIATION,13,232,363,0.9875115659650974
DENDRITE DEVELOPMENT,1,232,71,0.9876495973907806
HINDBRAIN DEVELOPMENT,1,232,71,0.9876495973907806
SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION,1,232,71,0.9876495973907806
CELLULAR RESPONSE TO INSULIN STIMULUS,1,232,72,0.9883977157733755
ANATOMICAL STRUCTURE FORMATION INVOLVED IN MORPHOGENESIS,19,232,490,0.9885980688242909
REGULATION OF CHEMOTAXIS,1,232,73,0.9891007008714631
MUSCLE CELL PROLIFERATION,2,232,106,0.9891577280892533
POSITIVE REGULATION OF CELL DEVELOPMENT,5,232,188,0.9899002391451166
CARTILAGE DEVELOPMENT,2,232,108,0.9902807438426325
CELLULAR RESPONSE TO PEPTIDE HORMONE STIMULUS,2,232,108,0.9902807438426325
POSITIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT,2,232,109,0.9907989882529981
REGULATION OF LOCOMOTION,11,232,330,0.9911778000404621
DEVELOPMENTAL GROWTH,8,232,264,0.9916173159788688
HEART PROCESS,1,232,78,0.9920280587862832
CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION,3,232,141,0.9921253895162018
CANONICAL WNT SIGNALING PATHWAY,1,232,79,0.9925118386349837
GASTRULATION,1,232,79,0.9925118386349837
POSITIVE REGULATION OF TRANSCRIPTION BY RNA POLYMERASE II,29,232,703,0.9925172311135085
MUSCLE STRUCTURE DEVELOPMENT,9,232,291,0.9928475419873841
POSITIVE REGULATION OF LOCOMOTION,5,232,196,0.9929236233819331
GROWTH,10,232,315,0.9932172384779288
CIRCULATORY SYSTEM DEVELOPMENT,17,232,466,0.9932864821168252
CARDIOCYTE DIFFERENTIATION,1,232,81,0.9933934400373569
CARDIAC CHAMBER MORPHOGENESIS,1,232,82,0.9937946761398001
APPENDAGE MORPHOGENESIS,1,232,83,0.9941716426586706
TUBE DEVELOPMENT,18,232,492,0.9943246493716512
NEURAL PRECURSOR CELL PROLIFERATION,1,232,84,0.9945258016170752
EMBRYONIC MORPHOGENESIS,9,232,299,0.994756296875455
RESPONSE TO MECHANICAL STIMULUS,1,232,85,0.9948585273243946
POSITIVE REGULATION OF RNA METABOLIC PROCESS,34,232,814,0.9949458601498798
RESPIRATORY SYSTEM DEVELOPMENT,2,232,121,0.9952615882902379
CELL MORPHOGENESIS INVOLVED IN NEURON DIFFERENTIATION,5,232,205,0.9952944963227834
REGULATION OF WNT SIGNALING PATHWAY,1,232,88,0.9957406402192973
MYELOID CELL HOMEOSTASIS,1,232,89,0.9959997987477849
SENSORY SYSTEM DEVELOPMENT,5,232,211,0.9964307312265197
FOREBRAIN DEVELOPMENT,4,232,185,0.9965204661296295
POSITIVE REGULATION OF NEUROGENESIS,1,232,93,0.9968885841925597
APPENDAGE DEVELOPMENT,1,232,95,0.9972562041585906
REGULATION OF CELL GROWTH,1,232,96,0.9974234560333166
MESENCHYMAL CELL DIFFERENTIATION,1,232,96,0.9974234560333166
NEGATIVE REGULATION OF NUCLEOBASE CONTAINING COMPOUND METABOLIC PROCESS,25,232,662,0.9975697294672131
NEGATIVE REGULATION OF RNA METABOLIC PROCESS,24,232,647,0.9979442433335878
MUSCLE CELL DIFFERENTIATION,3,232,168,0.9980480980357087
HEART MORPHOGENESIS,2,232,138,0.9981807446906952
RENAL SYSTEM DEVELOPMENT,3,232,171,0.998334421870757
EPITHELIUM DEVELOPMENT,20,232,571,0.9983482221763406
NEURON PROJECTION GUIDANCE,1,232,105,0.9985382417895584
GENERATION OF NEURONS,19,232,554,0.9985645547828672
EPITHELIAL TUBE MORPHOGENESIS,3,232,175,0.9986533344556983
HEART DEVELOPMENT,6,232,258,0.9986551218192397
TISSUE MORPHOGENESIS,8,232,313,0.9989063946366612
EMBRYO DEVELOPMENT,16,232,499,0.998981734192647
CELL PROJECTION ORGANIZATION,12,232,410,0.9990021477875737
WNT SIGNALING PATHWAY,1,232,116,0.9992702206715632
CENTRAL NERVOUS SYSTEM DEVELOPMENT,11,232,396,0.9993135477871249
AXON DEVELOPMENT,3,232,189,0.999365595290917
CELL MORPHOGENESIS,8,232,328,0.9994371309860653
MORPHOGENESIS OF AN EPITHELIUM,5,232,250,0.9994510511862696
NEURON DEVELOPMENT,10,232,385,0.9996011183135682
REGULATION OF NEURON PROJECTION DEVELOPMENT,1,232,127,0.9996364189359976
MESENCHYME DEVELOPMENT,1,232,132,0.9997352968403065
ANTERIOR POSTERIOR PATTERN SPECIFICATION,1,232,133,0.9997515905874672
EMBRYO DEVELOPMENT ENDING IN BIRTH OR EGG HATCHING,7,232,323,0.9997835054208268
HEAD DEVELOPMENT,6,232,303,0.9998447142918153
CELL PROJECTION MORPHOGENESIS,3,232,221,0.9998915546073035
PATTERN SPECIFICATION PROCESS,4,232,254,0.999900129934364
