pathway,overlap,gene_set_size,pathway_size,p_value
PULMONARY VALVE MORPHOGENESIS,1,433,13,0.783900318140775
NITRIC OXIDE MEDIATED SIGNAL TRANSDUCTION,1,433,13,0.783900318140775
CATECHOLAMINE SECRETION,1,433,13,0.783900318140775
THYROID HORMONE METABOLIC PROCESS,1,433,13,0.783900318140775
REGULATION OF MICROTUBULE CYTOSKELETON ORGANIZATION,1,433,13,0.783900318140775
PHYSIOLOGICAL CARDIAC MUSCLE HYPERTROPHY,1,433,13,0.783900318140775
PROTEIN LOCALIZATION TO POSTSYNAPSE,1,433,13,0.783900318140775
DETECTION OF TEMPERATURE STIMULUS,1,433,13,0.783900318140775
EXCITATORY SYNAPSE ASSEMBLY,1,433,13,0.783900318140775
POSITIVE REGULATION OF INTERLEUKIN 2 PRODUCTION,1,433,13,0.783900318140775
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN,1,433,13,0.783900318140775
REGULATION OF GAMMA DELTA T CELL ACTIVATION,1,433,13,0.783900318140775
RESPONSE TO GONADOTROPIN,1,433,13,0.783900318140775
REGULATION OF CELL FATE SPECIFICATION,1,433,13,0.783900318140775
MICROTUBULE BASED PROCESS,10,433,109,0.7853275620353951
STRIATED MUSCLE CELL DIFFERENTIATION,12,433,129,0.7855937465364577
REGULATION OF PEPTIDYL TYROSINE PHOSPHORYLATION,5,433,58,0.7876432966596109
PIGMENTATION,3,433,37,0.7954826197229119
VASCULAR ENDOTHELIAL GROWTH FACTOR SIGNALING PATHWAY,3,433,37,0.7954826197229119
MESODERM MORPHOGENESIS,3,433,37,0.7954826197229119
ENDOTHELIUM DEVELOPMENT,4,433,48,0.7963229786085927
DETECTION OF EXTERNAL STIMULUS,4,433,48,0.7963229786085927
REPRODUCTIVE PROCESS,38,433,382,0.7982219185325871
SEGMENTATION,5,433,59,0.8001234099239586
MICROTUBULE BUNDLE FORMATION,2,433,26,0.8016862140123104
REGULATION OF CARBOHYDRATE BIOSYNTHETIC PROCESS,2,433,26,0.8016862140123104
REGULATION OF JNK CASCADE,2,433,26,0.8016862140123104
NEGATIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY,2,433,26,0.8016862140123104
REGULATION OF DNA REPAIR,2,433,26,0.8016862140123104
REGULATION OF POST TRANSLATIONAL PROTEIN MODIFICATION,2,433,26,0.8016862140123104
VISUAL BEHAVIOR,2,433,26,0.8016862140123104
NUCLEAR CHROMOSOME SEGREGATION,2,433,26,0.8016862140123104
MEGAKARYOCYTE DIFFERENTIATION,2,433,26,0.8016862140123104
POSITIVE REGULATION OF FIBROBLAST PROLIFERATION,2,433,26,0.8016862140123104
NEGATIVE REGULATION OF PROTEIN CONTAINING COMPLEX ASSEMBLY,2,433,26,0.8016862140123104
REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE,2,433,26,0.8016862140123104
T CELL DIFFERENTIATION,12,433,131,0.802837513320016
MALE SEX DIFFERENTIATION,6,433,70,0.8053003492868873
REGULATION OF SYNAPTIC PLASTICITY,6,433,70,0.8053003492868873
MYELOID CELL DIFFERENTIATION,18,433,191,0.807269783758375
MUSCLE CELL DEVELOPMENT,8,433,91,0.807683949676312
POSTSYNAPTIC SPECIALIZATION ASSEMBLY,1,433,14,0.8079669750968048
VIRAL GENE EXPRESSION,1,433,14,0.8079669750968048
INTESTINAL EPITHELIAL CELL DIFFERENTIATION,1,433,14,0.8079669750968048
POSITIVE REGULATION OF MUSCLE CONTRACTION,1,433,14,0.8079669750968048
STEM CELL DIVISION,1,433,14,0.8079669750968048
AMYLOID PRECURSOR PROTEIN METABOLIC PROCESS,1,433,14,0.8079669750968048
SENSORY PERCEPTION OF TEMPERATURE STIMULUS,1,433,14,0.8079669750968048
REGULATION OF PROTEASOMAL UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS,1,433,14,0.8079669750968048
POSITIVE REGULATION OF JNK CASCADE,1,433,14,0.8079669750968048
GROWTH PLATE CARTILAGE DEVELOPMENT,1,433,14,0.8079669750968048
MATERNAL PLACENTA DEVELOPMENT,1,433,14,0.8079669750968048
CALCINEURIN MEDIATED SIGNALING,1,433,14,0.8079669750968048
POSITIVE REGULATION OF D GLUCOSE IMPORT,1,433,14,0.8079669750968048
DETECTION OF STIMULUS INVOLVED IN SENSORY PERCEPTION OF PAIN,1,433,14,0.8079669750968048
PULMONARY VALVE DEVELOPMENT,1,433,14,0.8079669750968048
REGULATION OF PRESYNAPSE ORGANIZATION,1,433,14,0.8079669750968048
MEIOSIS I CELL CYCLE PROCESS,1,433,14,0.8079669750968048
NEGATIVE REGULATION OF PROTEIN BINDING,1,433,14,0.8079669750968048
EXTRACELLULAR TRANSPORT,1,433,14,0.8079669750968048
SERTOLI CELL DIFFERENTIATION,1,433,14,0.8079669750968048
MITOCHONDRIAL TRANSPORT,1,433,14,0.8079669750968048
NEPHRON TUBULE FORMATION,1,433,14,0.8079669750968048
METANEPHRIC NEPHRON MORPHOGENESIS,1,433,14,0.8079669750968048
REGULATION OF ENDOTHELIAL CELL DIFFERENTIATION,1,433,14,0.8079669750968048
MORPHOGENESIS OF A POLARIZED EPITHELIUM,1,433,14,0.8079669750968048
CARDIAC VENTRICLE MORPHOGENESIS,4,433,49,0.8095286008427207
POSITIVE REGULATION OF PEPTIDYL TYROSINE PHOSPHORYLATION,3,433,38,0.8103338285235083
SMOOTH MUSCLE CONTRACTION,3,433,38,0.8103338285235083
GLIAL CELL PROLIFERATION,3,433,38,0.8103338285235083
PLATELET DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,3,433,38,0.8103338285235083
MAMMARY GLAND EPITHELIUM DEVELOPMENT,3,433,38,0.8103338285235083
SOMITOGENESIS,3,433,38,0.8103338285235083
RESPONSE TO GROWTH FACTOR,24,433,250,0.8104390760871503
CHONDROCYTE DIFFERENTIATION,5,433,60,0.8120197673816483
REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS,9,433,102,0.8145615622537886
SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION,6,433,71,0.816129344079489
LOCALIZATION WITHIN MEMBRANE,8,433,92,0.8172314519575388
REGULATION OF TRANS SYNAPTIC SIGNALING,14,433,153,0.8185819606084492
RECEPTOR INTERNALIZATION,2,433,27,0.818617085466647
DENDRITIC SPINE DEVELOPMENT,2,433,27,0.818617085466647
HINDLIMB MORPHOGENESIS,2,433,27,0.818617085466647
LYMPHOCYTE HOMEOSTASIS,2,433,27,0.818617085466647
FOREBRAIN CELL MIGRATION,2,433,27,0.818617085466647
NEGATIVE REGULATION OF VASCULATURE DEVELOPMENT,4,433,50,0.8220288232030055
POSITIVE REGULATION OF KINASE ACTIVITY,5,433,61,0.8233455757657454
REGULATION OF MYOBLAST DIFFERENTIATION,3,433,39,0.8242651397732065
REGULATION OF EPITHELIAL CELL PROLIFERATION,16,433,174,0.8261496102745189
POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION,8,433,93,0.8264121996918818
REGULATION OF BINDING,8,433,93,0.8264121996918818
NEGATIVE REGULATION OF CELL DIFFERENTIATION,27,433,282,0.8271809535136531
MONONUCLEAR CELL DIFFERENTIATION,19,433,204,0.8281001737404824
REGULATION OF LONG TERM SYNAPTIC POTENTIATION,1,433,15,0.8293588711048017
POSITIVE REGULATION OF COLLAGEN METABOLIC PROCESS,1,433,15,0.8293588711048017
POSITIVE REGULATION OF T CELL MEDIATED IMMUNITY,1,433,15,0.8293588711048017
CEREBELLAR CORTEX DEVELOPMENT,1,433,15,0.8293588711048017
REGULATION OF KERATINOCYTE DIFFERENTIATION,1,433,15,0.8293588711048017
ICOSANOID TRANSPORT,1,433,15,0.8293588711048017
POSITIVE REGULATION OF GRANULOCYTE CHEMOTAXIS,1,433,15,0.8293588711048017
NEGATIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,1,433,15,0.8293588711048017
CELL PROLIFERATION INVOLVED IN KIDNEY DEVELOPMENT,1,433,15,0.8293588711048017
POSITIVE REGULATION OF PEPTIDYL SERINE PHOSPHORYLATION,1,433,15,0.8293588711048017
REGULATION OF SMOOTH MUSCLE CELL DIFFERENTIATION,1,433,15,0.8293588711048017
NEGATIVE REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION,1,433,15,0.8293588711048017
POSITIVE REGULATION OF SYNAPTIC TRANSMISSION GLUTAMATERGIC,1,433,15,0.8293588711048017
POSITIVE REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL,1,433,15,0.8293588711048017
ENERGY RESERVE METABOLIC PROCESS,1,433,15,0.8293588711048017
REGULATION OF B CELL MEDIATED IMMUNITY,1,433,15,0.8293588711048017
REGULATION OF SKELETAL MUSCLE TISSUE DEVELOPMENT,1,433,15,0.8293588711048017
AMYLOID BETA METABOLIC PROCESS,1,433,15,0.8293588711048017
NEGATIVE REGULATION OF STEM CELL PROLIFERATION,1,433,15,0.8293588711048017
NEGATIVE REGULATION OF TYPE II INTERFERON PRODUCTION,1,433,15,0.8293588711048017
REGULATION OF FILOPODIUM ASSEMBLY,1,433,15,0.8293588711048017
NEGATIVE REGULATION OF MRNA METABOLIC PROCESS,1,433,15,0.8293588711048017
FIBROBLAST MIGRATION,1,433,15,0.8293588711048017
REGULATION OF TYPE 2 IMMUNE RESPONSE,1,433,15,0.8293588711048017
POSITIVE REGULATION OF B CELL PROLIFERATION,1,433,15,0.8293588711048017
NEGATIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,1,433,15,0.8293588711048017
EATING BEHAVIOR,1,433,15,0.8293588711048017
GAMMA DELTA T CELL DIFFERENTIATION,1,433,15,0.8293588711048017
DENDRITIC SPINE MORPHOGENESIS,1,433,15,0.8293588711048017
REGULATION OF HUMORAL IMMUNE RESPONSE,1,433,15,0.8293588711048017
T CELL LINEAGE COMMITMENT,1,433,15,0.8293588711048017
CELLULAR RESPONSE TO GLUCOSE STARVATION,1,433,15,0.8293588711048017
SYMPATHETIC NERVOUS SYSTEM DEVELOPMENT,1,433,15,0.8293588711048017
RESPONSE TO CADMIUM ION,1,433,15,0.8293588711048017
NEGATIVE REGULATION OF CELL DEVELOPMENT,10,433,114,0.8295571637800088
DIENCEPHALON DEVELOPMENT,4,433,51,0.8338455276005632
CELLULAR COMPONENT MAINTENANCE,2,433,28,0.834243060817771
PITUITARY GLAND DEVELOPMENT,2,433,28,0.834243060817771
POSITIVE REGULATION OF ORGAN GROWTH,2,433,28,0.834243060817771
VESICLE LOCALIZATION,2,433,28,0.834243060817771
POSITIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT,2,433,28,0.834243060817771
SENSORY PERCEPTION OF CHEMICAL STIMULUS,6,433,73,0.836362575248125
CARDIAC VENTRICLE DEVELOPMENT,6,433,73,0.836362575248125
NEUROTRANSMITTER SECRETION,3,433,40,0.8373145200701372
T CELL DIFFERENTIATION IN THYMUS,3,433,40,0.8373145200701372
POSITIVE REGULATION OF WNT SIGNALING PATHWAY,3,433,40,0.8373145200701372
POSITIVE REGULATION OF PROTEIN MODIFICATION PROCESS,13,433,146,0.8404224477813701
CILIUM ORGANIZATION,4,433,52,0.8450017626273287
MOLTING CYCLE,4,433,52,0.8450017626273287
NEGATIVE REGULATION OF CELL GROWTH,4,433,52,0.8450017626273287
EMBRYONIC PLACENTA DEVELOPMENT,4,433,52,0.8450017626273287
REGULATION OF CELL JUNCTION ASSEMBLY,6,433,74,0.8457884360094184
RESPONSE TO RADIATION,9,433,106,0.8480330180012997
CEREBRAL CORTEX CELL MIGRATION,1,433,16,0.8483726664757798
ACTIVIN RECEPTOR SIGNALING PATHWAY,1,433,16,0.8483726664757798
POSITIVE REGULATION OF GLIAL CELL PROLIFERATION,1,433,16,0.8483726664757798
SYNAPTIC TRANSMISSION GABAERGIC,1,433,16,0.8483726664757798
INNER EAR RECEPTOR CELL STEREOCILIUM ORGANIZATION,1,433,16,0.8483726664757798
REGULATION OF CELLULAR EXTRAVASATION,1,433,16,0.8483726664757798
REGULATION OF B CELL DIFFERENTIATION,1,433,16,0.8483726664757798
POSITIVE REGULATION OF NERVOUS SYSTEM PROCESS,1,433,16,0.8483726664757798
T CELL HOMEOSTASIS,1,433,16,0.8483726664757798
REGULATION OF MYOTUBE DIFFERENTIATION,1,433,16,0.8483726664757798
REGULATION OF DOUBLE STRAND BREAK REPAIR,1,433,16,0.8483726664757798
REGULATION OF MEMBRANE LIPID DISTRIBUTION,1,433,16,0.8483726664757798
CENTRAL NERVOUS SYSTEM NEURON AXONOGENESIS,1,433,16,0.8483726664757798
CELL PROLIFERATION IN FOREBRAIN,1,433,16,0.8483726664757798
EXPLORATION BEHAVIOR,1,433,16,0.8483726664757798
LONG TERM MEMORY,1,433,16,0.8483726664757798
LIPID EXPORT FROM CELL,1,433,16,0.8483726664757798
POSITIVE REGULATION OF CHONDROCYTE DIFFERENTIATION,1,433,16,0.8483726664757798
REGULATION OF SYNAPTIC VESICLE EXOCYTOSIS,1,433,16,0.8483726664757798
NEGATIVE REGULATION OF CELL SUBSTRATE ADHESION,1,433,16,0.8483726664757798
GLUTAMATERGIC NEURON DIFFERENTIATION,1,433,16,0.8483726664757798
PROTEIN POLYUBIQUITINATION,1,433,16,0.8483726664757798
POSITIVE REGULATION OF STEM CELL DIFFERENTIATION,1,433,16,0.8483726664757798
CELL CYCLE PHASE TRANSITION,7,433,85,0.8484440755801754
POSITIVE REGULATION OF HEMOPOIESIS,7,433,85,0.8484440755801754
REGULATION OF NEUROBLAST PROLIFERATION,2,433,29,0.8486444627402918
SMAD PROTEIN SIGNAL TRANSDUCTION,2,433,29,0.8486444627402918
PROTEASOME MEDIATED UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS,2,433,29,0.8486444627402918
REGULATION OF EMBRYONIC DEVELOPMENT,2,433,29,0.8486444627402918
POSITIVE REGULATION OF NEURON APOPTOTIC PROCESS,2,433,29,0.8486444627402918
POSITIVE REGULATION OF GLIOGENESIS,3,433,41,0.8495209088700851
MODIFICATION DEPENDENT MACROMOLECULE CATABOLIC PROCESS,3,433,41,0.8495209088700851
EXTRACELLULAR STRUCTURE ORGANIZATION,11,433,127,0.8502210195987
REGULATION OF CELL GROWTH,8,433,96,0.8518166172576711
MUSCLE CELL DIFFERENTIATION,15,433,168,0.852094033792278
COGNITION,10,433,117,0.8525509064339334
GLIOGENESIS,13,433,148,0.8538037591701748
POSITIVE REGULATION OF MYELOID CELL DIFFERENTIATION,4,433,53,0.8555214567814423
BONE MORPHOGENESIS,4,433,53,0.8555214567814423
VESICLE MEDIATED TRANSPORT IN SYNAPSE,4,433,53,0.8555214567814423
ODONTOGENESIS OF DENTIN CONTAINING TOOTH,4,433,53,0.8555214567814423
DORSAL VENTRAL PATTERN FORMATION,4,433,53,0.8555214567814423
REGULATION OF CELLULAR COMPONENT BIOGENESIS,18,433,199,0.8572217981008732
CELL CYCLE PROCESS,14,433,159,0.8589870337576969
POSITIVE REGULATION OF CELLULAR COMPONENT ORGANIZATION,23,433,249,0.8590458426317561
NEGATIVE REGULATION OF NEURON PROJECTION DEVELOPMENT,3,433,42,0.8609237550035822
REGULATION OF GLIAL CELL DIFFERENTIATION,3,433,42,0.8609237550035822
VASCULOGENESIS,3,433,42,0.8609237550035822
NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION,2,433,30,0.8618999000968298
RESPONSE TO CHEMOKINE,2,433,30,0.8618999000968298
REGULATION OF CELL DEVELOPMENT,31,433,328,0.8619979687604303
NEPHRON EPITHELIUM DEVELOPMENT,5,433,65,0.8632451934402995
REGULATION OF CELL CYCLE PHASE TRANSITION,5,433,65,0.8632451934402995
POSITIVE REGULATION OF MULTICELLULAR ORGANISMAL PROCESS,59,433,597,0.8648591790570217
MACROMOLECULE CATABOLIC PROCESS,14,433,160,0.8649895296928247
PARASYMPATHETIC NERVOUS SYSTEM DEVELOPMENT,1,433,17,0.8652721865313749
PRESYNAPSE ASSEMBLY,1,433,17,0.8652721865313749
REGULATION OF MEMBRANE DEPOLARIZATION,1,433,17,0.8652721865313749
BRAIN MORPHOGENESIS,1,433,17,0.8652721865313749
HYDROGEN PEROXIDE METABOLIC PROCESS,1,433,17,0.8652721865313749
ANDROGEN RECEPTOR SIGNALING PATHWAY,1,433,17,0.8652721865313749
REGULATION OF MRNA PROCESSING,1,433,17,0.8652721865313749
REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION,1,433,17,0.8652721865313749
REGULATION OF DENDRITIC SPINE DEVELOPMENT,1,433,17,0.8652721865313749
TYPE B PANCREATIC CELL DIFFERENTIATION,1,433,17,0.8652721865313749
SYNAPTIC MEMBRANE ADHESION,1,433,17,0.8652721865313749
POSITIVE REGULATION OF CARDIAC MUSCLE CELL PROLIFERATION,1,433,17,0.8652721865313749
SYNAPSE MATURATION,1,433,17,0.8652721865313749
NEGATIVE REGULATION OF DNA METABOLIC PROCESS,1,433,17,0.8652721865313749
HYPOTHALAMUS DEVELOPMENT,1,433,17,0.8652721865313749
CATECHOLAMINE TRANSPORT,1,433,17,0.8652721865313749
LIGAND GATED ION CHANNEL SIGNALING PATHWAY,1,433,17,0.8652721865313749
EMBRYONIC CAMERA TYPE EYE MORPHOGENESIS,1,433,17,0.8652721865313749
POSITIVE REGULATION OF INTERLEUKIN 12 PRODUCTION,1,433,17,0.8652721865313749
POSITIVE REGULATION OF TRANSPORTER ACTIVITY,1,433,17,0.8652721865313749
ENDOTHELIAL CELL DEVELOPMENT,1,433,17,0.8652721865313749
SIGNAL TRANSDUCTION INVOLVED IN REGULATION OF GENE EXPRESSION,1,433,17,0.8652721865313749
RECEPTOR MEDIATED ENDOCYTOSIS,4,433,54,0.8654291606202389
POSITIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION,4,433,54,0.8654291606202389
SEXUAL REPRODUCTION,18,433,201,0.8680270941941912
LOCOMOTION,37,433,388,0.8694213454677904
INTRACELLULAR TRANSPORT,9,433,109,0.8698706754522875
MUSCLE STRUCTURE DEVELOPMENT,27,433,291,0.8712138552511821
CANONICAL NF KAPPAB SIGNAL TRANSDUCTION,3,433,43,0.8715626193107473
VENTRICULAR CARDIAC MUSCLE TISSUE DEVELOPMENT,3,433,43,0.8715626193107473
RETINA MORPHOGENESIS IN CAMERA TYPE EYE,3,433,43,0.8715626193107473
NOTCH SIGNALING PATHWAY,5,433,66,0.8719515344119231
INTRINSIC APOPTOTIC SIGNALING PATHWAY,5,433,66,0.8719515344119231
ODONTOGENESIS,5,433,66,0.8719515344119231
DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS,7,433,88,0.8723565112449313
POSITIVE REGULATION OF PROTEIN METABOLIC PROCESS,18,433,202,0.873188084763854
REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION,2,433,31,0.8740856592359164
DNA REPLICATION,2,433,31,0.8740856592359164
CELLULAR RESPONSE TO RADIATION,2,433,31,0.8740856592359164
SINGLE FERTILIZATION,2,433,31,0.8740856592359164
CHROMOSOME SEGREGATION,2,433,31,0.8740856592359164
POSITIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY,2,433,31,0.8740856592359164
ENDOCRINE PANCREAS DEVELOPMENT,2,433,31,0.8740856592359164
POSITIVE REGULATION OF DNA METABOLIC PROCESS,4,433,55,0.8747498164556207
GLIAL CELL DIFFERENTIATION,9,433,110,0.8765618618318798
SYNAPTIC SIGNALING,18,433,203,0.8781910965233739
MALE GAMETE GENERATION,10,433,121,0.8793363694972101
RESPIRATORY SYSTEM DEVELOPMENT,10,433,121,0.8793363694972101
CELL FATE SPECIFICATION,7,433,89,0.8796030875795827
RETINA DEVELOPMENT IN CAMERA TYPE EYE,7,433,89,0.8796030875795827
SKIN EPIDERMIS DEVELOPMENT,5,433,67,0.8801852276598571
TELOMERE MAINTENANCE,1,433,18,0.8802920483315589
MONOCYTE DIFFERENTIATION,1,433,18,0.8802920483315589
SISTER CHROMATID SEGREGATION,1,433,18,0.8802920483315589
NUCLEUS ORGANIZATION,1,433,18,0.8802920483315589
PROTEIN TARGETING,1,433,18,0.8802920483315589
HINDBRAIN MORPHOGENESIS,1,433,18,0.8802920483315589
INTRACELLULAR IRON ION HOMEOSTASIS,1,433,18,0.8802920483315589
APICAL JUNCTION ASSEMBLY,1,433,18,0.8802920483315589
NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY,1,433,18,0.8802920483315589
HETEROCHROMATIN FORMATION,1,433,18,0.8802920483315589
HEAD MORPHOGENESIS,1,433,18,0.8802920483315589
RENAL SYSTEM VASCULATURE DEVELOPMENT,1,433,18,0.8802920483315589
HOMEOSTASIS OF NUMBER OF CELLS WITHIN A TISSUE,1,433,18,0.8802920483315589
ENDOCARDIAL CUSHION FORMATION,1,433,18,0.8802920483315589
METANEPHROS MORPHOGENESIS,1,433,18,0.8802920483315589
ORGANELLE FUSION,1,433,18,0.8802920483315589
RESPONSE TO NERVE GROWTH FACTOR,1,433,18,0.8802920483315589
ATRIOVENTRICULAR VALVE DEVELOPMENT,1,433,18,0.8802920483315589
MYELOID DENDRITIC CELL ACTIVATION,1,433,18,0.8802920483315589
POSITIVE REGULATION OF CARTILAGE DEVELOPMENT,1,433,18,0.8802920483315589
OUTFLOW TRACT SEPTUM MORPHOGENESIS,1,433,18,0.8802920483315589
EMBRYONIC HEART TUBE DEVELOPMENT,3,433,44,0.8814768371813322
LYMPHOCYTE DIFFERENTIATION,14,433,163,0.8818055113657903
INNER EAR MORPHOGENESIS,4,433,56,0.8835085540772377
REGULATION OF CELL CYCLE,16,433,184,0.8845173333785054
NEGATIVE REGULATION OF MITOTIC CELL CYCLE,2,433,32,0.8852752509332367
CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,2,433,32,0.8852752509332367
PROTEIN CONTAINING COMPLEX LOCALIZATION,2,433,32,0.8852752509332367
CELL GROWTH,10,433,122,0.8853792354679958
MRNA METABOLIC PROCESS,6,433,79,0.8865000247917065
POSITIVE REGULATION OF CELL CYCLE PROCESS,3,433,45,0.8907052350495849
MOLTING CYCLE PROCESS,3,433,45,0.8907052350495849
BONE DEVELOPMENT,7,433,91,0.8930735827548868
SENSORY PERCEPTION OF MECHANICAL STIMULUS,6,433,80,0.893451167269529
NEURAL TUBE PATTERNING,1,433,19,0.893640887649724
VASCULAR ASSOCIATED SMOOTH MUSCLE CELL DIFFERENTIATION,1,433,19,0.893640887649724
POSITIVE REGULATION OF INTERLEUKIN 1 BETA PRODUCTION,1,433,19,0.893640887649724
CARDIAC ATRIUM DEVELOPMENT,1,433,19,0.893640887649724
POSITIVE REGULATION OF BMP SIGNALING PATHWAY,1,433,19,0.893640887649724
B CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,1,433,19,0.893640887649724
POSITIVE REGULATION OF MULTICELLULAR ORGANISM GROWTH,1,433,19,0.893640887649724
FILOPODIUM ASSEMBLY,1,433,19,0.893640887649724
CARDIAC ATRIUM MORPHOGENESIS,1,433,19,0.893640887649724
AORTIC VALVE MORPHOGENESIS,1,433,19,0.893640887649724
NEGATIVE REGULATION OF AXONOGENESIS,1,433,19,0.893640887649724
PRESYNAPSE ORGANIZATION,1,433,19,0.893640887649724
MESODERMAL CELL DIFFERENTIATION,1,433,19,0.893640887649724
POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION,1,433,19,0.893640887649724
REGULATION OF CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,1,433,19,0.893640887649724
SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND,1,433,19,0.893640887649724
ESTABLISHMENT OF PROTEIN LOCALIZATION TO MEMBRANE,1,433,19,0.893640887649724
CGMP MEDIATED SIGNALING,1,433,19,0.893640887649724
CELLULAR RESPONSE TO UNFOLDED PROTEIN,1,433,19,0.893640887649724
TELENCEPHALON DEVELOPMENT,9,433,113,0.8949714678991901
REGULATION OF POSTSYNAPSE ORGANIZATION,2,433,33,0.8955390860508579
CELLULAR RESPONSE TO RETINOIC ACID,2,433,33,0.8955390860508579
VENTRAL SPINAL CORD DEVELOPMENT,2,433,33,0.8955390860508579
ENDOCHONDRAL BONE MORPHOGENESIS,2,433,33,0.8955390860508579
ENZYME LINKED RECEPTOR PROTEIN SIGNALING PATHWAY,25,433,278,0.8987878344579292
REGULATION OF TRANSLATION,3,433,46,0.899285895206806
CARDIAC CELL DEVELOPMENT,3,433,46,0.899285895206806
LEUKOCYTE HOMEOSTASIS,3,433,46,0.899285895206806
HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION,4,433,58,0.8994406749227519
EPITHELIUM DEVELOPMENT,55,433,571,0.9014269794442618
POSITIVE REGULATION OF VASCULATURE DEVELOPMENT,5,433,70,0.9022299732365523
SENSORY ORGAN DEVELOPMENT,29,433,319,0.903227453574056
ORGANELLE ASSEMBLY,11,433,136,0.9038431688579854
EMBRYONIC HEART TUBE MORPHOGENESIS,2,433,34,0.9049442570280726
CHEMOKINE PRODUCTION,2,433,34,0.9049442570280726
LUNG MORPHOGENESIS,2,433,34,0.9049442570280726
BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE,7,433,93,0.9052537127236366
PHAGOCYTOSIS ENGULFMENT,1,433,20,0.9055042301658677
MYOBLAST PROLIFERATION,1,433,20,0.9055042301658677
LABYRINTHINE LAYER DEVELOPMENT,1,433,20,0.9055042301658677
REGULATION OF KIDNEY DEVELOPMENT,1,433,20,0.9055042301658677
DEVELOPMENTAL INDUCTION,1,433,20,0.9055042301658677
INNER EAR RECEPTOR CELL DEVELOPMENT,1,433,20,0.9055042301658677
MEMBRANE INVAGINATION,1,433,20,0.9055042301658677
MOTOR NEURON AXON GUIDANCE,1,433,20,0.9055042301658677
CARTILAGE DEVELOPMENT INVOLVED IN ENDOCHONDRAL BONE MORPHOGENESIS,1,433,20,0.9055042301658677
REGULATION OF TRANSCRIPTION REGULATORY REGION DNA BINDING,1,433,20,0.9055042301658677
POSTSYNAPSE ASSEMBLY,1,433,20,0.9055042301658677
REGULATION OF ASTROCYTE DIFFERENTIATION,1,433,20,0.9055042301658677
CELLULAR RESPONSE TO TOPOLOGICALLY INCORRECT PROTEIN,1,433,20,0.9055042301658677
EXOCYTIC PROCESS,1,433,20,0.9055042301658677
REGULATION OF RECEPTOR MEDIATED ENDOCYTOSIS,1,433,20,0.9055042301658677
POSITIVE REGULATION OF INTERLEUKIN 1 PRODUCTION,1,433,20,0.9055042301658677
NEGATIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION,1,433,20,0.9055042301658677
NEGATIVE REGULATION OF GLIAL CELL DIFFERENTIATION,1,433,20,0.9055042301658677
REGULATION OF LYMPHOCYTE DIFFERENTIATION,6,433,82,0.9062717804314667
REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY,6,433,82,0.9062717804314667
FORMATION OF PRIMARY GERM LAYER,4,433,59,0.9066637487408459
POSTSYNAPSE ORGANIZATION,4,433,59,0.9066637487408459
CELL CYCLE G1 S PHASE TRANSITION,3,433,47,0.9072559636407773
HEART GROWTH,3,433,47,0.9072559636407773
REGULATION OF ORGAN GROWTH,3,433,47,0.9072559636407773
SYNAPSE ORGANIZATION,13,433,158,0.9080938862469179
NEURON MIGRATION,6,433,83,0.9121689138024647
MESODERM DEVELOPMENT,4,433,60,0.9134240331236458
NEGATIVE REGULATION OF GENE EXPRESSION EPIGENETIC,2,433,35,0.9135544057945749
SYNAPTIC VESICLE CYCLE,3,433,48,0.9146514959762563
CELL CELL JUNCTION ASSEMBLY,3,433,48,0.9146514959762563
