pathway,overlap,gene_set_size,pathway_size,p_value
POSITIVE REGULATION OF BINDING,1,252,35,0.9044294087032847
DEVELOPMENTAL MATURATION,5,252,122,0.9046597570299713
CELL MOTILITY,29,252,548,0.9046681691815645
SKIN DEVELOPMENT,6,252,142,0.9062620497773622
CHONDROCYTE DIFFERENTIATION,2,252,60,0.9081454204224941
ADULT BEHAVIOR,2,252,60,0.9081454204224941
POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3 KINASE PROTEIN KINASE B SIGNAL TRANSDUCTION,2,252,60,0.9081454204224941
PROTEIN HOMOOLIGOMERIZATION,1,252,36,0.910659048901622
NEGATIVE REGULATION OF CELL CYCLE PROCESS,1,252,36,0.910659048901622
NUCLEIC ACID CATABOLIC PROCESS,1,252,36,0.910659048901622
POSITIVE REGULATION OF PROTEOLYSIS,1,252,36,0.910659048901622
REGULATION OF CELL CYCLE G1 S PHASE TRANSITION,1,252,36,0.910659048901622
REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION,1,252,36,0.910659048901622
IMMUNE SYSTEM DEVELOPMENT,3,252,83,0.9124171813509706
APPENDAGE MORPHOGENESIS,3,252,83,0.9124171813509706
POSITIVE REGULATION OF KINASE ACTIVITY,2,252,61,0.9129961630435823
REGULATION OF RESPONSE TO CYTOKINE STIMULUS,1,252,37,0.916484125144
EPITHELIAL CELL APOPTOTIC PROCESS,1,252,37,0.916484125144
MESODERM MORPHOGENESIS,1,252,37,0.916484125144
REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY,1,252,37,0.916484125144
TISSUE REMODELING,3,252,84,0.9164964993651943
SYNAPTIC SIGNALING,9,252,203,0.9183211049949191
NEGATIVE REGULATION OF RESPONSE TO STIMULUS,20,252,401,0.9191757162519014
RESPONSE TO MECHANICAL STIMULUS,3,252,85,0.9204027102212458
REGULATION OF NERVOUS SYSTEM DEVELOPMENT,8,252,185,0.9206241850360853
VENTRICULAR SEPTUM DEVELOPMENT,1,252,38,0.9219308126346087
TISSUE MIGRATION,1,252,38,0.9219308126346087
ANIMAL ORGAN FORMATION,1,252,38,0.9219308126346087
PLATELET DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,1,252,38,0.9219308126346087
ENDOTHELIAL CELL DIFFERENTIATION,1,252,38,0.9219308126346087
SMOOTH MUSCLE CELL MIGRATION,1,252,38,0.9219308126346087
POSITIVE REGULATION OF PEPTIDYL TYROSINE PHOSPHORYLATION,1,252,38,0.9219308126346087
MYOFIBRIL ASSEMBLY,1,252,38,0.9219308126346087
REGULATION OF MRNA METABOLIC PROCESS,1,252,38,0.9219308126346087
SMOOTH MUSCLE CONTRACTION,1,252,38,0.9219308126346087
VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,1,252,38,0.9219308126346087
SOMITOGENESIS,1,252,38,0.9219308126346087
POSITIVE REGULATION OF HYDROLASE ACTIVITY,1,252,38,0.9219308126346087
REGULATION OF G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1,252,38,0.9219308126346087
MAMMARY GLAND EPITHELIUM DEVELOPMENT,1,252,38,0.9219308126346087
EXTRACELLULAR STRUCTURE ORGANIZATION,5,252,127,0.9219613301837575
REGULATION OF GLIOGENESIS,2,252,63,0.9219876237806707
NEGATIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT,2,252,63,0.9219876237806707
MAINTENANCE OF LOCATION,2,252,63,0.9219876237806707
TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY,2,252,63,0.9219876237806707
POSITIVE REGULATION OF LEUKOCYTE CELL CELL ADHESION,4,252,107,0.923350341846976
EPITHELIAL CELL PROLIFERATION,9,252,205,0.9235292205078629
OSTEOBLAST DIFFERENTIATION,3,252,86,0.9241420183989266
REGULATION OF APOPTOTIC SIGNALING PATHWAY,3,252,86,0.9241420183989266
REGULATION OF BLOOD CIRCULATION,3,252,86,0.9241420183989266
CARDIAC MUSCLE CELL DIFFERENTIATION,2,252,64,0.9261492547351567
ENDODERM DEVELOPMENT,1,252,39,0.9270235993848233
RESPONSE TO LEUKEMIA INHIBITORY FACTOR,1,252,39,0.9270235993848233
MUSCLE CELL APOPTOTIC PROCESS,1,252,39,0.9270235993848233
NEGATIVE REGULATION OF CELL POPULATION PROLIFERATION,11,252,244,0.9276527923249425
LOCOMOTION,19,252,388,0.9278543508846283
STRIATED MUSCLE CELL DIFFERENTIATION,5,252,129,0.9280689089517405
REGULATION OF MONOATOMIC ION TRANSPORT,5,252,129,0.9280689089517405
POSITIVE REGULATION OF CELL DEVELOPMENT,8,252,188,0.9284479876440299
DEVELOPMENTAL CELL GROWTH,2,252,65,0.9301014879818628
RESPONSE TO ENDOGENOUS STIMULUS,25,252,494,0.9304277623150452
DEVELOPMENTAL GROWTH,12,252,264,0.9310597150506387
HORMONE METABOLIC PROCESS,3,252,88,0.9311440348639474
DENDRITE MORPHOGENESIS,1,252,40,0.9317853945570201
POSITIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,1,252,40,0.9317853945570201
POSITIVE REGULATION OF CALCIUM ION TRANSPORT,1,252,40,0.9317853945570201
REGULATION OF B CELL ACTIVATION,1,252,40,0.9317853945570201
SOMATIC STEM CELL POPULATION MAINTENANCE,1,252,40,0.9317853945570201
NEUROTRANSMITTER SECRETION,1,252,40,0.9317853945570201
POSITIVE REGULATION OF MIRNA METABOLIC PROCESS,1,252,40,0.9317853945570201
EPITHELIAL CELL DIFFERENTIATION,16,252,337,0.9320328475147437
PROTEIN LOCALIZATION TO ORGANELLE,4,252,110,0.9328536614605565
ODONTOGENESIS,2,252,66,0.9338538751017251
CELLULAR RESPONSE TO CHEMICAL STRESS,2,252,66,0.9338538751017251
MITOTIC CELL CYCLE PHASE TRANSITION,2,252,66,0.9338538751017251
MAMMARY GLAND DEVELOPMENT,2,252,66,0.9338538751017251
CELL CELL SIGNALING,17,252,356,0.9340870318561061
UROGENITAL SYSTEM DEVELOPMENT,1,252,41,0.9362376298773079
METENCEPHALON DEVELOPMENT,1,252,41,0.9362376298773079
AXIS SPECIFICATION,1,252,41,0.9362376298773079
NEURON FATE SPECIFICATION,1,252,41,0.9362376298773079
ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY,1,252,41,0.9362376298773079
REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY,1,252,41,0.9362376298773079
REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,1,252,41,0.9362376298773079
EAR MORPHOGENESIS,2,252,67,0.9374156134085374
POST TRANSCRIPTIONAL REGULATION OF GENE EXPRESSION,2,252,67,0.9374156134085374
EPIDERMAL CELL DIFFERENTIATION,4,252,112,0.9385857445433612
NEGATIVE REGULATION OF CELL COMMUNICATION,16,252,341,0.9391644532309098
NEGATIVE REGULATION OF NEURON PROJECTION DEVELOPMENT,1,252,42,0.940400354558893
DNA TEMPLATED TRANSCRIPTION INITIATION,1,252,42,0.940400354558893
EMBRYONIC PATTERN SPECIFICATION,1,252,42,0.940400354558893
VASCULOGENESIS,1,252,42,0.940400354558893
MUSCLE CELL DEVELOPMENT,3,252,91,0.9405421200893228
ENDOCRINE SYSTEM DEVELOPMENT,3,252,91,0.9405421200893228
RESPONSE TO TRANSFORMING GROWTH FACTOR BETA,3,252,91,0.9405421200893228
ENDOMEMBRANE SYSTEM ORGANIZATION,2,252,68,0.940795551664881
CELL SURFACE RECEPTOR PROTEIN TYROSINE KINASE SIGNALING PATHWAY,7,252,174,0.9411037122667554
REGULATION OF NEUROGENESIS,6,252,155,0.9430781292761548
IMMUNE RESPONSE REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY,3,252,92,0.9434022013741316
CELL ADHESION,25,252,503,0.9438526416119346
NEGATIVE REGULATION OF CELL DEVELOPMENT,4,252,114,0.943871431745482
CELLULAR COMPONENT DISASSEMBLY,2,252,69,0.9440021965380704
FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,1,252,43,0.9442923241497608
SYNAPTIC TRANSMISSION GLUTAMATERGIC,1,252,43,0.9442923241497608
CARDIAC MUSCLE TISSUE MORPHOGENESIS,1,252,43,0.9442923241497608
POSITIVE REGULATION OF NEUROGENESIS,3,252,93,0.9461347174104214
SKELETAL SYSTEM MORPHOGENESIS,5,252,136,0.9462416496004578
PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,2,252,70,0.9470437196774527
POSITIVE REGULATION OF VASCULATURE DEVELOPMENT,2,252,70,0.9470437196774527
SOMITE DEVELOPMENT,1,252,44,0.9479310836920781
GLYCOPROTEIN BIOSYNTHETIC PROCESS,1,252,44,0.9479310836920781
RESPONSE TO ENDOPLASMIC RETICULUM STRESS,1,252,44,0.9479310836920781
MUSCLE CELL MIGRATION,1,252,44,0.9479310836920781
LENS DEVELOPMENT IN CAMERA TYPE EYE,1,252,44,0.9479310836920781
CENTRAL NERVOUS SYSTEM NEURON DEVELOPMENT,1,252,44,0.9479310836920781
POSITIVE REGULATION OF CELL ACTIVATION,5,252,137,0.9484699254189703
DENDRITE DEVELOPMENT,2,252,71,0.9499279653065463
HINDBRAIN DEVELOPMENT,2,252,71,0.9499279653065463
ERYTHROCYTE HOMEOSTASIS,2,252,71,0.9499279653065463
REGULATION OF LOCOMOTION,15,252,330,0.9504253332158314
APPENDAGE DEVELOPMENT,3,252,95,0.9512369753535396
CARDIAC SEPTUM MORPHOGENESIS,1,252,45,0.9513330455561166
REGULATION OF TRANSPORTER ACTIVITY,1,252,45,0.9513330455561166
CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,1,252,45,0.9513330455561166
DEVELOPMENT OF PRIMARY FEMALE SEXUAL CHARACTERISTICS,1,252,45,0.9513330455561166
POST EMBRYONIC DEVELOPMENT,1,252,45,0.9513330455561166
NEGATIVE REGULATION OF TRANSCRIPTION BY RNA POLYMERASE II,26,252,527,0.952217246313493
REGULATION OF TRANSLATION,1,252,46,0.9545135622884451
REGULATION OF ANIMAL ORGAN MORPHOGENESIS,1,252,46,0.9545135622884451
CARDIAC CELL DEVELOPMENT,1,252,46,0.9545135622884451
REGULATION OF SYNAPSE ASSEMBLY,1,252,46,0.9545135622884451
REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION,1,252,46,0.9545135622884451
SYNAPSE ASSEMBLY,2,252,73,0.9552544122020175
REGULATION OF CHEMOTAXIS,2,252,73,0.9552544122020175
CELL SUBSTRATE ADHESION,4,252,119,0.9553242186283006
EAR DEVELOPMENT,4,252,119,0.9553242186283006
POSITIVE REGULATION OF PROTEIN METABOLIC PROCESS,8,252,202,0.9567625998974125
REGULATION OF BIOMINERAL TISSUE DEVELOPMENT,1,252,47,0.9574869947925467
CELL CYCLE G1 S PHASE TRANSITION,1,252,47,0.9574869947925467
REGULATION OF CALCIUM ION TRANSPORT,2,252,74,0.9577107384841405
MAINTENANCE OF CELL NUMBER,2,252,74,0.9577107384841405
EMBRYONIC SKELETAL SYSTEM DEVELOPMENT,3,252,98,0.9580542018403062
CELL CELL JUNCTION ASSEMBLY,1,252,48,0.9602667761397906
NEGATIVE REGULATION OF NEURON DIFFERENTIATION,1,252,48,0.9602667761397906
SYNAPTIC VESICLE CYCLE,1,252,48,0.9602667761397906
POSITIVE REGULATION OF CELL CYCLE,2,252,76,0.9622426936588205
REGULATION OF DNA METABOLIC PROCESS,2,252,76,0.9622426936588205
RNA PROCESSING,1,252,49,0.9628654712897446
TRANSLATION,1,252,49,0.9628654712897446
REGULATION OF STEM CELL PROLIFERATION,1,252,49,0.9628654712897446
GLAND MORPHOGENESIS,2,252,77,0.9643307125147981
POSITIVE REGULATION OF PROTEIN MODIFICATION PROCESS,5,252,146,0.9650681227251552
PANCREAS DEVELOPMENT,1,252,50,0.9652948329810698
NEGATIVE REGULATION OF VASCULATURE DEVELOPMENT,1,252,50,0.9652948329810698
NEGATIVE REGULATION OF CELL PROJECTION ORGANIZATION,1,252,50,0.9652948329810698
REGULATION OF PROTEIN CATABOLIC PROCESS,1,252,50,0.9652948329810698
CELLULAR RESPONSE TO ENDOGENOUS STIMULUS,18,252,397,0.9654176477806737
REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS,3,252,102,0.965765792513932
MUSCLE CELL DIFFERENTIATION,6,252,168,0.9664415736173251
NEGATIVE REGULATION OF LOCOMOTION,3,252,103,0.9674742565667855
PROTEIN COMPLEX OLIGOMERIZATION,1,252,51,0.9675658540376189
REGULATION OF CELL PROJECTION ORGANIZATION,6,252,169,0.9678146243013149
RESPONSE TO GROWTH FACTOR,10,252,250,0.9685932180500182
FEMALE SEX DIFFERENTIATION,1,252,52,0.9696888163187929
ERBB SIGNALING PATHWAY,1,252,52,0.9696888163187929
NEGATIVE REGULATION OF APOPTOTIC SIGNALING PATHWAY,1,252,52,0.9696888163187929
CELLULAR RESPONSE TO METAL ION,2,252,80,0.9699516727526525
SENSORY PERCEPTION OF MECHANICAL STIMULUS,2,252,80,0.9699516727526525
POSITIVE REGULATION OF DEVELOPMENTAL PROCESS,24,252,510,0.9700810110738067
REGULATION OF CELL DEVELOPMENT,14,252,328,0.9702071915925972
RENAL SYSTEM DEVELOPMENT,6,252,171,0.9704081841966562
CARDIOCYTE DIFFERENTIATION,2,252,81,0.9716285828265852
REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION,1,252,53,0.9716733365286303
SPECIFICATION OF SYMMETRY,1,252,53,0.9716733365286303
VESICLE MEDIATED TRANSPORT IN SYNAPSE,1,252,53,0.9716733365286303
MUSCLE CELL PROLIFERATION,3,252,106,0.9721309867385546
EMBRYONIC ORGAN MORPHOGENESIS,6,252,173,0.9728092996365496
REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY,2,252,82,0.973215337034959
CHROMOSOME ORGANIZATION,1,252,54,0.9735284090844476
RECEPTOR MEDIATED ENDOCYTOSIS,1,252,54,0.9735284090844476
MUSCLE ORGAN MORPHOGENESIS,1,252,54,0.9735284090844476
DNA METABOLIC PROCESS,4,252,131,0.9746106333932664
SKELETAL SYSTEM DEVELOPMENT,10,252,256,0.9747080893496659
CARTILAGE DEVELOPMENT,3,252,108,0.9748779480932752
RESPONSE TO CALCIUM ION,1,252,55,0.9752624462330619
REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,1,252,55,0.9752624462330619
REGULATION OF OSTEOBLAST DIFFERENTIATION,1,252,55,0.9752624462330619
POSITIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT,3,252,109,0.9761534397003353
REGULATION OF MUSCLE CELL DIFFERENTIATION,1,252,56,0.976883315590646
ANTERIOR POSTERIOR PATTERN SPECIFICATION,4,252,133,0.9769438711532882
POSITIVE REGULATION OF CATALYTIC ACTIVITY,3,252,110,0.9773674521743477
CELL CYCLE PHASE TRANSITION,2,252,85,0.9774795102453677
KIDNEY EPITHELIUM DEVELOPMENT,2,252,85,0.9774795102453677
GLYCOPROTEIN METABOLIC PROCESS,1,252,57,0.978398375271051
REGULATION OF EPITHELIAL CELL DIFFERENTIATION,2,252,86,0.9787494505274259
POSITIVE REGULATION OF TRANSCRIPTION BY RNA POLYMERASE II,34,252,703,0.9810075731560968
DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS,2,252,88,0.9810851575354833
POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION,2,252,88,0.9810851575354833
NEPHRON DEVELOPMENT,2,252,88,0.9810851575354833
SEGMENTATION,1,252,59,0.9811381456581092
FORMATION OF PRIMARY GERM LAYER,1,252,59,0.9811381456581092
MYELOID CELL HOMEOSTASIS,2,252,89,0.9821579557971996
CELL FATE SPECIFICATION,2,252,89,0.9821579557971996
STEM CELL PROLIFERATION,1,252,60,0.9823753104926111
MESODERM DEVELOPMENT,1,252,60,0.9823753104926111
POSITIVE REGULATION OF CELL DIFFERENTIATION,15,252,363,0.9824173011445645
SEX DIFFERENTIATION,3,252,115,0.9826077152996235
REGULATION OF NEURON DIFFERENTIATION,3,252,115,0.9826077152996235
REGULATION OF MITOTIC CELL CYCLE,2,252,91,0.984129758869808
LOCOMOTORY BEHAVIOR,2,252,91,0.984129758869808
CARDIAC MUSCLE TISSUE DEVELOPMENT,3,252,117,0.9843615648990205
MEMBRANELESS ORGANELLE ASSEMBLY,1,252,62,0.9846123664231616
METANEPHROS DEVELOPMENT,1,252,62,0.9846123664231616
CELL CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES,2,252,92,0.9850348157030453
POSITIVE REGULATION OF CELL ADHESION,6,252,187,0.9852050879748036
MUSCLE ORGAN DEVELOPMENT,5,252,165,0.9852553100010836
AXON DEVELOPMENT,6,252,189,0.9864670084633212
MESONEPHROS DEVELOPMENT,1,252,64,0.9865664617774309
SENSORY SYSTEM DEVELOPMENT,7,252,211,0.9867205363372392
NEGATIVE REGULATION OF RNA METABOLIC PROCESS,30,252,647,0.9869954306788428
CELL MIGRATION,22,252,503,0.9870233563875427
REGULATION OF VASCULATURE DEVELOPMENT,3,252,121,0.9873761649248044
NEPHRON EPITHELIUM DEVELOPMENT,1,252,65,0.9874487269929866
TUBE FORMATION,1,252,65,0.9874487269929866
REGULATION OF CELL CYCLE PHASE TRANSITION,1,252,65,0.9874487269929866
REGULATION OF HEART CONTRACTION,1,252,65,0.9874487269929866
CARDIAC CHAMBER DEVELOPMENT,2,252,95,0.9874598514499523
MESENCHYMAL CELL DIFFERENTIATION,2,252,96,0.9881799269600586
EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS,1,252,66,0.9882732631759291
MUSCLE TISSUE DEVELOPMENT,7,252,215,0.9888241808184344
EMBRYONIC ORGAN DEVELOPMENT,9,252,258,0.9892296330879249
CELL DIVISION,1,252,68,0.9897639572383243
REGULATION OF ANATOMICAL STRUCTURE MORPHOGENESIS,10,252,280,0.9898368735524575
REGULATION OF CELL SUBSTRATE ADHESION,1,252,69,0.9904369243074458
RESPONSE TO BMP,1,252,69,0.9904369243074458
NEGATIVE REGULATION OF CELL DIFFERENTIATION,10,252,282,0.9906097524455401
HEAD DEVELOPMENT,11,252,303,0.9908501460547346
MALE SEX DIFFERENTIATION,1,252,70,0.9910658113310689
NEGATIVE REGULATION OF NUCLEOBASE CONTAINING COMPOUND METABOLIC PROCESS,30,252,662,0.9915027167749321
SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION,1,252,71,0.9916534948457049
MITOTIC CELL CYCLE,3,252,129,0.9918222556689469
CARDIAC VENTRICLE DEVELOPMENT,1,252,73,0.9927158345445145
DEVELOPMENTAL GROWTH INVOLVED IN MORPHOGENESIS,1,252,73,0.9927158345445145
NEURON PROJECTION GUIDANCE,2,252,105,0.9930882562514083
REGULATION OF CELL JUNCTION ASSEMBLY,1,252,74,0.9931953564083552
MUSCLE STRUCTURE DEVELOPMENT,10,252,291,0.9934586657002068
CELL MORPHOGENESIS INVOLVED IN NEURON DIFFERENTIATION,6,252,205,0.9934886093847242
REGULATION OF CELL CYCLE PROCESS,2,252,107,0.9938713408544372
MACROMOLECULE CATABOLIC PROCESS,4,252,160,0.9940523824808325
PATTERN SPECIFICATION PROCESS,8,252,254,0.9947739763826543
HEART PROCESS,1,252,78,0.9948188317835358
EPITHELIUM DEVELOPMENT,24,252,571,0.9951233010717768
SENSORY ORGAN DEVELOPMENT,11,252,319,0.9951387987175578
MRNA METABOLIC PROCESS,1,252,79,0.9951603579123741
EMBRYONIC MORPHOGENESIS,10,252,299,0.9952917981503848
ENZYME LINKED RECEPTOR PROTEIN SIGNALING PATHWAY,9,252,278,0.9953160475126441
REGULATION OF CELLULAR RESPONSE TO STRESS,1,252,80,0.995479455192877
REGULATION OF MULTICELLULAR ORGANISMAL DEVELOPMENT,23,252,555,0.9955211600078601
CELL JUNCTION ASSEMBLY,3,252,140,0.9955509186906999
NEURON DEVELOPMENT,14,252,385,0.996021646365933
CARDIAC CHAMBER MORPHOGENESIS,1,252,82,0.9960561374439062
POSITIVE REGULATION OF RNA METABOLIC PROCESS,37,252,814,0.9961993181012748
CELL MORPHOGENESIS,11,252,328,0.9966340985176994
AMEBOIDAL TYPE CELL MIGRATION,1,252,85,0.9967866501510801
CELL PROJECTION MORPHOGENESIS,6,252,221,0.9969600041757107
IN UTERO EMBRYONIC DEVELOPMENT,4,252,173,0.9969971634678696
CELL SURFACE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY,2,252,119,0.9970419426823214
REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY,1,252,87,0.9971970934354003
CENTRAL NERVOUS SYSTEM DEVELOPMENT,14,252,396,0.9974035242495455
POSITIVE REGULATION OF CELL POPULATION PROLIFERATION,11,252,335,0.9974852891489264
LOCALIZATION WITHIN MEMBRANE,1,252,92,0.9980088951563622
ANGIOGENESIS,5,252,206,0.9980428904499732
BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE,1,252,93,0.9981406248546023
REGULATION OF NEURON PROJECTION DEVELOPMENT,2,252,127,0.9981909326301986
POSITIVE REGULATION OF MOLECULAR FUNCTION,5,252,208,0.9982347709854236
REPRODUCTIVE SYSTEM DEVELOPMENT,2,252,128,0.998299318406295
REGULATION OF CELL CYCLE,4,252,184,0.9983384712145729
CELL JUNCTION ORGANIZATION,6,252,234,0.9983953210267079
SYNAPSE ORGANIZATION,3,252,158,0.9983986910923834
REGULATION OF CELL POPULATION PROLIFERATION,22,252,567,0.9984583316726738
CELL CYCLE PROCESS,3,252,159,0.998488355108131
MESENCHYME DEVELOPMENT,2,252,132,0.998672595679483
NEGATIVE REGULATION OF DEVELOPMENTAL PROCESS,12,252,376,0.998920117016289
DNA DAMAGE RESPONSE,1,252,103,0.9990631914978928
REGULATION OF CELL DIFFERENTIATION,23,252,600,0.9990670705419735
HEART MORPHOGENESIS,2,252,138,0.9990864647465582
EPITHELIAL TUBE MORPHOGENESIS,3,252,175,0.9994053528324429
HEART DEVELOPMENT,6,252,258,0.9995271889689683
VASCULATURE DEVELOPMENT,8,252,308,0.9995772893988267
PROTEIN CATABOLIC PROCESS,1,252,116,0.9996168184833835
BLOOD VESSEL MORPHOGENESIS,6,252,263,0.999635794104378
CELL CYCLE,5,252,239,0.9996597278932768
CIRCULATORY SYSTEM DEVELOPMENT,15,252,466,0.9996601747614628
MORPHOGENESIS OF A BRANCHING STRUCTURE,1,252,118,0.9996661496216243
ANIMAL ORGAN MORPHOGENESIS,18,252,530,0.9996919296122183
ANATOMICAL STRUCTURE FORMATION INVOLVED IN MORPHOGENESIS,16,252,490,0.9997038884464746
TUBE DEVELOPMENT,16,252,492,0.999728034526493
GENERATION OF NEURONS,19,252,554,0.9997363742400099
EMBRYO DEVELOPMENT ENDING IN BIRTH OR EGG HATCHING,8,252,323,0.9997994245334544
MORPHOGENESIS OF AN EPITHELIUM,5,252,250,0.9998139141350236
TUBE MORPHOGENESIS,11,252,397,0.9998435626546526
TISSUE MORPHOGENESIS,7,252,313,0.9999034584750398
EMBRYO DEVELOPMENT,15,252,499,0.9999207799290328
