pathway,overlap,gene_set_size,pathway_size,p_value
CARDIAC MUSCLE TISSUE MORPHOGENESIS,2,191,43,0.6304089073304018
RETINA MORPHOGENESIS IN CAMERA TYPE EYE,2,191,43,0.6304089073304018
FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,2,191,43,0.6304089073304018
PROTEASOMAL PROTEIN CATABOLIC PROCESS,2,191,43,0.6304089073304018
RESPONSE TO ACID CHEMICAL,2,191,43,0.6304089073304018
HORMONE MEDIATED SIGNALING PATHWAY,4,191,88,0.6329373492115169
DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS,4,191,88,0.6329373492115169
RESPONSE TO MOLECULE OF BACTERIAL ORIGIN,5,191,110,0.6331588334240922
EMBRYONIC HINDLIMB MORPHOGENESIS,1,191,20,0.6345176022293155
CELL JUNCTION MAINTENANCE,1,191,20,0.6345176022293155
L AMINO ACID METABOLIC PROCESS,1,191,20,0.6345176022293155
NEGATIVE REGULATION OF REPRODUCTIVE PROCESS,1,191,20,0.6345176022293155
REGULATION OF HORMONE BIOSYNTHETIC PROCESS,1,191,20,0.6345176022293155
APOPTOTIC PROCESS INVOLVED IN DEVELOPMENT,1,191,20,0.6345176022293155
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION,1,191,20,0.6345176022293155
NATURAL KILLER CELL DIFFERENTIATION,1,191,20,0.6345176022293155
MOTOR NEURON AXON GUIDANCE,1,191,20,0.6345176022293155
POSTSYNAPSE ASSEMBLY,1,191,20,0.6345176022293155
NEGATIVE REGULATION OF FAT CELL DIFFERENTIATION,1,191,20,0.6345176022293155
VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION,1,191,20,0.6345176022293155
GLYCOSAMINOGLYCAN METABOLIC PROCESS,1,191,20,0.6345176022293155
B CELL RECEPTOR SIGNALING PATHWAY,1,191,20,0.6345176022293155
LEUKOCYTE ADHESION TO VASCULAR ENDOTHELIAL CELL,1,191,20,0.6345176022293155
REGULATION OF D GLUCOSE IMPORT,1,191,20,0.6345176022293155
EPITHELIAL TUBE BRANCHING INVOLVED IN LUNG MORPHOGENESIS,1,191,20,0.6345176022293155
CELL FATE COMMITMENT INVOLVED IN FORMATION OF PRIMARY GERM LAYER,1,191,20,0.6345176022293155
NEURONAL ACTION POTENTIAL,1,191,20,0.6345176022293155
COLUMNAR CUBOIDAL EPITHELIAL CELL DEVELOPMENT,1,191,20,0.6345176022293155
REGULATION OF ASTROCYTE DIFFERENTIATION,1,191,20,0.6345176022293155
NEGATIVE REGULATION OF GROWTH,3,191,66,0.6351368892407114
HEMOPOIESIS,17,191,367,0.6353154445764698
INORGANIC ION HOMEOSTASIS,7,191,154,0.6367451254899512
EXOCYTOSIS,4,191,89,0.6418716840749342
ANTIMICROBIAL HUMORAL RESPONSE,2,191,44,0.6429912555595104
POSITIVE REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT,2,191,44,0.6429912555595104
NEUTROPHIL MIGRATION,2,191,44,0.6429912555595104
LENS DEVELOPMENT IN CAMERA TYPE EYE,2,191,44,0.6429912555595104
EAR MORPHOGENESIS,3,191,67,0.6453468660597577
MULTI MULTICELLULAR ORGANISM PROCESS,3,191,67,0.6453468660597577
CYTOKINE MEDIATED SIGNALING PATHWAY,6,191,134,0.6492555414854418
WOUND HEALING,6,191,134,0.6492555414854418
CYTOKINE PRODUCTION,13,191,285,0.6492652324550202
POSITIVE REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION,1,191,21,0.6525044968374579
REGULATION OF RNA STABILITY,1,191,21,0.6525044968374579
T HELPER 1 TYPE IMMUNE RESPONSE,1,191,21,0.6525044968374579
CELL CELL ADHESION MEDIATED BY CADHERIN,1,191,21,0.6525044968374579
DEFENSE RESPONSE TO GRAM NEGATIVE BACTERIUM,1,191,21,0.6525044968374579
POSITIVE REGULATION OF ANIMAL ORGAN MORPHOGENESIS,1,191,21,0.6525044968374579
FOREBRAIN NEURON DEVELOPMENT,1,191,21,0.6525044968374579
REGULATION OF COLLAGEN METABOLIC PROCESS,1,191,21,0.6525044968374579
POSITIVE REGULATION OF DNA REPAIR,1,191,21,0.6525044968374579
ACUTE PHASE RESPONSE,1,191,21,0.6525044968374579
REGULATION OF B CELL PROLIFERATION,1,191,21,0.6525044968374579
FOCAL ADHESION ASSEMBLY,1,191,21,0.6525044968374579
REGULATION OF PLASMA LIPOPROTEIN PARTICLE LEVELS,1,191,21,0.6525044968374579
TIGHT JUNCTION ORGANIZATION,1,191,21,0.6525044968374579
REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY,1,191,21,0.6525044968374579
TOR SIGNALING,1,191,21,0.6525044968374579
POSITIVE REGULATION OF CANONICAL NF KAPPAB SIGNAL TRANSDUCTION,1,191,21,0.6525044968374579
REGULATION OF HORMONE LEVELS,9,191,200,0.6541288370106896
NEURON PROJECTION EXTENSION,2,191,45,0.6552353200836453
REGULATION OF MONONUCLEAR CELL MIGRATION,2,191,45,0.6552353200836453
POST EMBRYONIC DEVELOPMENT,2,191,45,0.6552353200836453
CELL DIVISION,3,191,68,0.6553549458210446
POSITIVE REGULATION OF TRANSMEMBRANE TRANSPORT,3,191,68,0.6553549458210446
MULTICELLULAR ORGANISMAL REPRODUCTIVE PROCESS,10,191,222,0.6564768944222523
NEGATIVE REGULATION OF MOLECULAR FUNCTION,7,191,157,0.6570384670120868
POSITIVE REGULATION OF PHOSPHORUS METABOLIC PROCESS,7,191,157,0.6570384670120868
ORGAN GROWTH,4,191,91,0.6593134223842394
REGULATION OF LEUKOCYTE PROLIFERATION,4,191,91,0.6593134223842394
REGULATION OF MEMBRANE POTENTIAL,6,191,136,0.6635458786970354
CELLULAR RESPONSE TO NITROGEN COMPOUND,8,191,180,0.6645371096968236
REGULATION OF ENDOCYTOSIS,3,191,69,0.6651605520383141
RESPONSE TO BMP,3,191,69,0.6651605520383141
MONONUCLEAR CELL MIGRATION,3,191,69,0.6651605520383141
REGULATION OF SYNAPSE ASSEMBLY,2,191,46,0.6671438823446441
MYELOID CELL DEVELOPMENT,2,191,46,0.6671438823446441
REGULATION OF RESPONSE TO STRESS,14,191,310,0.667196914889477
CELL CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES,4,191,92,0.6678186017316137
DETECTION OF STIMULUS,4,191,92,0.6678186017316137
PEPTIDYL LYSINE MODIFICATION,1,191,22,0.6696105899055108
INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR,1,191,22,0.6696105899055108
REGULATION OF CELL FATE COMMITMENT,1,191,22,0.6696105899055108
ENDODERMAL CELL DIFFERENTIATION,1,191,22,0.6696105899055108
GRANULOCYTE ACTIVATION,1,191,22,0.6696105899055108
EMBRYO IMPLANTATION,1,191,22,0.6696105899055108
POSITIVE REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY,1,191,22,0.6696105899055108
NEGATIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION,1,191,22,0.6696105899055108
ENDOCRINE HORMONE SECRETION,1,191,22,0.6696105899055108
NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE,1,191,22,0.6696105899055108
AXONEME ASSEMBLY,1,191,22,0.6696105899055108
SUPEROXIDE METABOLIC PROCESS,1,191,22,0.6696105899055108
CAMERA TYPE EYE PHOTORECEPTOR CELL DIFFERENTIATION,1,191,22,0.6696105899055108
NEGATIVE REGULATION OF PROTEIN SECRETION,1,191,22,0.6696105899055108
INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,1,191,22,0.6696105899055108
POSITIVE REGULATION OF GLIAL CELL DIFFERENTIATION,1,191,22,0.6696105899055108
RESPONSE TO FATTY ACID,1,191,22,0.6696105899055108
POSITIVE REGULATION OF CALCIUM MEDIATED SIGNALING,1,191,22,0.6696105899055108
IMMUNOGLOBULIN PRODUCTION,1,191,22,0.6696105899055108
BONE GROWTH,1,191,22,0.6696105899055108
AMINOGLYCAN METABOLIC PROCESS,1,191,22,0.6696105899055108
KERATINOCYTE PROLIFERATION,1,191,22,0.6696105899055108
COLLAGEN BIOSYNTHETIC PROCESS,1,191,22,0.6696105899055108
MAST CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,1,191,22,0.6696105899055108
INTERLEUKIN 8 PRODUCTION,1,191,22,0.6696105899055108
STRESS FIBER ASSEMBLY,1,191,22,0.6696105899055108
LEUKOCYTE MIGRATION,6,191,137,0.6705547274775441
SEX DIFFERENTIATION,5,191,115,0.6722575376102613
PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,3,191,70,0.674763434305652
MALE SEX DIFFERENTIATION,3,191,70,0.674763434305652
REGULATION OF BINDING,4,191,93,0.6761788422112853
CELL CYCLE G1 S PHASE TRANSITION,2,191,47,0.6787202611049596
CELL MORPHOGENESIS INVOLVED IN NEURON DIFFERENTIATION,9,191,205,0.6832220937032631
DENDRITE DEVELOPMENT,3,191,71,0.6841636485293763
COLUMNAR CUBOIDAL EPITHELIAL CELL DIFFERENTIATION,3,191,71,0.6841636485293763
REGULATION OF MRNA CATABOLIC PROCESS,1,191,23,0.6858787975177942
REGULATION OF LYMPHOCYTE MIGRATION,1,191,23,0.6858787975177942
REGULATION OF GRANULOCYTE CHEMOTAXIS,1,191,23,0.6858787975177942
RESPONSE TO ACTIVITY,1,191,23,0.6858787975177942
PLATELET DERIVED GROWTH FACTOR RECEPTOR ALPHA SIGNALING PATHWAY,1,191,23,0.6858787975177942
DNA BIOSYNTHETIC PROCESS,1,191,23,0.6858787975177942
PHOSPHOLIPID BIOSYNTHETIC PROCESS,1,191,23,0.6858787975177942
RECEPTOR CLUSTERING,1,191,23,0.6858787975177942
THYROID GLAND DEVELOPMENT,1,191,23,0.6858787975177942
REGULATION OF NEUROTRANSMITTER SECRETION,1,191,23,0.6858787975177942
MYELOID LEUKOCYTE CYTOKINE PRODUCTION,1,191,23,0.6858787975177942
ALPHA AMINO ACID METABOLIC PROCESS,1,191,23,0.6858787975177942
ORGANIC CATION TRANSPORT,1,191,23,0.6858787975177942
REGULATION OF MYELINATION,1,191,23,0.6858787975177942
REGULATION OF LYMPHOCYTE APOPTOTIC PROCESS,1,191,23,0.6858787975177942
LUNG CELL DIFFERENTIATION,1,191,23,0.6858787975177942
REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS,1,191,23,0.6858787975177942
NEGATIVE REGULATION OF CYTOSKELETON ORGANIZATION,1,191,23,0.6858787975177942
CIRCADIAN REGULATION OF GENE EXPRESSION,1,191,23,0.6858787975177942
CELLULAR RESPONSE TO EXTERNAL STIMULUS,1,191,23,0.6858787975177942
VACUOLAR LOCALIZATION,1,191,23,0.6858787975177942
CELL JUNCTION ASSEMBLY,6,191,140,0.6910260576339655
NEGATIVE REGULATION OF RESPONSE TO STIMULUS,18,191,401,0.691270622877203
REGULATION OF CELL ADHESION,12,191,272,0.6919798046304475
RESPONSE TO OXYGEN LEVELS,4,191,95,0.6924622134283819
HEMOSTASIS,3,191,72,0.6933615377880855
NEURON FATE COMMITMENT,3,191,72,0.6933615377880855
FOREBRAIN DEVELOPMENT,8,191,185,0.6945955115026551
CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,4,191,96,0.7003846455386941
REGULATION OF CELL GROWTH,4,191,96,0.7003846455386941
CARDIAC VENTRICLE MORPHOGENESIS,2,191,49,0.7008920818417024
STEROID HORMONE RECEPTOR SIGNALING PATHWAY,2,191,49,0.7008920818417024
MRNA TRANSCRIPTION,1,191,24,0.7013499552470621
TUMOR NECROSIS FACTOR MEDIATED SIGNALING PATHWAY,1,191,24,0.7013499552470621
REGULATION OF RECEPTOR SIGNALING PATHWAY VIA STAT,1,191,24,0.7013499552470621
GLIAL CELL MIGRATION,1,191,24,0.7013499552470621
RETINOIC ACID RECEPTOR SIGNALING PATHWAY,1,191,24,0.7013499552470621
EMBRYONIC DIGESTIVE TRACT DEVELOPMENT,1,191,24,0.7013499552470621
RESPONSE TO STEM CELL FACTOR,1,191,24,0.7013499552470621
REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS,1,191,24,0.7013499552470621
TRABECULA MORPHOGENESIS,1,191,24,0.7013499552470621
VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION,1,191,24,0.7013499552470621
REGULATION OF DNA TEMPLATED TRANSCRIPTION INITIATION,1,191,24,0.7013499552470621
ENDOTHELIAL CELL APOPTOTIC PROCESS,1,191,24,0.7013499552470621
PEPTIDYL SERINE MODIFICATION,1,191,24,0.7013499552470621
POSITIVE REGULATION OF MAP KINASE ACTIVITY,1,191,24,0.7013499552470621
EAR DEVELOPMENT,5,191,119,0.7015124241500788
CARDIAC VENTRICLE DEVELOPMENT,3,191,73,0.7023577138316219
REGULATION OF ANATOMICAL STRUCTURE SIZE,6,191,142,0.7042044654465289
NEGATIVE REGULATION OF HEMOPOIESIS,2,191,50,0.7114963411954971
RESPONSE TO STARVATION,2,191,50,0.7114963411954971
POSITIVE REGULATION OF TRANSPORT,11,191,255,0.7155837894302155
CELL PROJECTION ASSEMBLY,4,191,98,0.7157905155510119
PROTEIN TETRAMERIZATION,1,191,25,0.7160629185041711
DOPAMINERGIC NEURON DIFFERENTIATION,1,191,25,0.7160629185041711
RHO PROTEIN SIGNAL TRANSDUCTION,1,191,25,0.7160629185041711
AMINE METABOLIC PROCESS,1,191,25,0.7160629185041711
COCHLEA DEVELOPMENT,1,191,25,0.7160629185041711
BRAIN DERIVED NEUROTROPHIC FACTOR RECEPTOR SIGNALING PATHWAY,1,191,25,0.7160629185041711
RESPONSE TO MACROPHAGE COLONY STIMULATING FACTOR,1,191,25,0.7160629185041711
SYNAPTIC VESICLE EXOCYTOSIS,1,191,25,0.7160629185041711
NEGATIVE REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION,1,191,25,0.7160629185041711
GLYCOSYLATION,1,191,25,0.7160629185041711
RESPONSE TO TYPE II INTERFERON,1,191,25,0.7160629185041711
D GLUCOSE IMPORT,1,191,25,0.7160629185041711
POSITIVE REGULATION OF MITOTIC CELL CYCLE,1,191,25,0.7160629185041711
PLATELET DERIVED GROWTH FACTOR RECEPTOR BETA SIGNALING PATHWAY,1,191,25,0.7160629185041711
RHYTHMIC BEHAVIOR,1,191,25,0.7160629185041711
POSITIVE REGULATION OF PROTEIN TRANSPORT,3,191,75,0.7197486101480776
EPITHELIAL TO MESENCHYMAL TRANSITION,2,191,51,0.7217859552776057
CELL GROWTH,5,191,122,0.7222478042201849
REGULATION OF VESICLE MEDIATED TRANSPORT,5,191,122,0.7222478042201849
PROTEIN LOCALIZATION TO EXTRACELLULAR REGION,5,191,122,0.7222478042201849
DEVELOPMENTAL MATURATION,5,191,122,0.7222478042201849
POSITIVE REGULATION OF PROTEIN MODIFICATION PROCESS,6,191,146,0.7294197122542042
LEUKOCYTE CELL CELL ADHESION,6,191,146,0.7294197122542042
REGULATION OF POST TRANSLATIONAL PROTEIN MODIFICATION,1,191,26,0.730054658072206
ENDODERM FORMATION,1,191,26,0.730054658072206
POSITIVE REGULATION OF OSTEOBLAST DIFFERENTIATION,1,191,26,0.730054658072206
CELL SUBSTRATE JUNCTION ORGANIZATION,1,191,26,0.730054658072206
CELLULAR RESPONSE TO TOXIC SUBSTANCE,1,191,26,0.730054658072206
REGULATION OF MULTICELLULAR ORGANISM GROWTH,1,191,26,0.730054658072206
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,1,191,26,0.730054658072206
EPHRIN RECEPTOR SIGNALING PATHWAY,1,191,26,0.730054658072206
NEGATIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY,1,191,26,0.730054658072206
POSITIVE REGULATION OF B CELL ACTIVATION,1,191,26,0.730054658072206
REGULATION OF DNA REPAIR,1,191,26,0.730054658072206
REGULATION OF CARBOHYDRATE BIOSYNTHETIC PROCESS,1,191,26,0.730054658072206
POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,1,191,26,0.730054658072206
LYMPHOCYTE APOPTOTIC PROCESS,1,191,26,0.730054658072206
NUCLEAR CHROMOSOME SEGREGATION,1,191,26,0.730054658072206
NEGATIVE REGULATION OF PROTEIN CONTAINING COMPLEX ASSEMBLY,1,191,26,0.730054658072206
REGULATION OF SMOOTHENED SIGNALING PATHWAY,1,191,26,0.730054658072206
REGULATION OF D GLUCOSE TRANSMEMBRANE TRANSPORT,1,191,26,0.730054658072206
VISUAL BEHAVIOR,1,191,26,0.730054658072206
HAIR CELL DIFFERENTIATION,1,191,26,0.730054658072206
MICROTUBULE BUNDLE FORMATION,1,191,26,0.730054658072206
EMBRYONIC DIGIT MORPHOGENESIS,1,191,26,0.730054658072206
INSULIN RECEPTOR SIGNALING PATHWAY,2,191,52,0.7317661326016813
INTRACELLULAR PROTEIN TRANSPORT,2,191,52,0.7317661326016813
FEMALE SEX DIFFERENTIATION,2,191,52,0.7317661326016813
POSITIVE REGULATION OF PEPTIDE SECRETION,2,191,52,0.7317661326016813
REGULATION OF T CELL ACTIVATION,5,191,124,0.7354942788649231
NEGATIVE REGULATION OF LYMPHOCYTE ACTIVATION,2,191,53,0.7414423273266575
SPECIFICATION OF SYMMETRY,2,191,53,0.7414423273266575
REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION,2,191,53,0.7414423273266575
POSITIVE REGULATION OF PROGRAMMED CELL DEATH,7,191,171,0.7424101022058994
MRNA CATABOLIC PROCESS,1,191,27,0.7433603510549693
DEPHOSPHORYLATION,1,191,27,0.7433603510549693
THYMUS DEVELOPMENT,1,191,27,0.7433603510549693
REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS,1,191,27,0.7433603510549693
VASODILATION,1,191,27,0.7433603510549693
OVULATION CYCLE,1,191,27,0.7433603510549693
POSITIVE REGULATION OF MUSCLE CELL DIFFERENTIATION,1,191,27,0.7433603510549693
POSITIVE REGULATION OF TYPE II INTERFERON PRODUCTION,1,191,27,0.7433603510549693
REGULATION OF MICROTUBULE BASED PROCESS,1,191,27,0.7433603510549693
B CELL PROLIFERATION,1,191,27,0.7433603510549693
REGULATION OF STRIATED MUSCLE CONTRACTION,1,191,27,0.7433603510549693
GLYCEROLIPID BIOSYNTHETIC PROCESS,1,191,27,0.7433603510549693
NEUROEPITHELIAL CELL DIFFERENTIATION,1,191,27,0.7433603510549693
REGULATION OF GLUCOSE METABOLIC PROCESS,1,191,27,0.7433603510549693
HINDLIMB MORPHOGENESIS,1,191,27,0.7433603510549693
DENDRITIC SPINE DEVELOPMENT,1,191,27,0.7433603510549693
DETOXIFICATION,1,191,27,0.7433603510549693
ALPHA BETA T CELL ACTIVATION,3,191,78,0.7443509188960304
CALCIUM ION HOMEOSTASIS,4,191,102,0.7448531433702881
CELL MORPHOGENESIS,14,191,328,0.7473367997883562
REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION,5,191,126,0.7482798482495508
CHROMOSOME ORGANIZATION,2,191,54,0.7508202030184774
POSITIVE REGULATION OF SYNAPTIC TRANSMISSION,2,191,54,0.7508202030184774
EXTRINSIC APOPTOTIC SIGNALING PATHWAY,2,191,54,0.7508202030184774
CELL ADHESION,22,191,503,0.751545495804629
REGULATION OF ACTIN FILAMENT BASED PROCESS,3,191,79,0.7521625400850339
POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION,3,191,79,0.7521625400850339
REGULATION OF HYDROLASE ACTIVITY,3,191,79,0.7521625400850339
EXTRACELLULAR STRUCTURE ORGANIZATION,5,191,127,0.754500462608375
HORMONE TRANSPORT,5,191,127,0.754500462608375
RESPONSE TO METAL ION,5,191,127,0.754500462608375
PHENOL CONTAINING COMPOUND BIOSYNTHETIC PROCESS,1,191,28,0.7560134674588158
POSITIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT,1,191,28,0.7560134674588158
PLATELET AGGREGATION,1,191,28,0.7560134674588158
MEMBRANE DEPOLARIZATION,1,191,28,0.7560134674588158
NEGATIVE REGULATION OF HYDROLASE ACTIVITY,1,191,28,0.7560134674588158
REGULATION OF CALCIUM MEDIATED SIGNALING,1,191,28,0.7560134674588158
POSITIVE REGULATION OF NF KAPPAB TRANSCRIPTION FACTOR ACTIVITY,1,191,28,0.7560134674588158
PITUITARY GLAND DEVELOPMENT,1,191,28,0.7560134674588158
NEGATIVE REGULATION OF TRANSMEMBRANE TRANSPORT,1,191,28,0.7560134674588158
POSITIVE REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION,1,191,28,0.7560134674588158
LUNG EPITHELIUM DEVELOPMENT,1,191,28,0.7560134674588158
ADIPOSE TISSUE DEVELOPMENT,1,191,28,0.7560134674588158
REGULATION OF ORGANELLE ASSEMBLY,1,191,28,0.7560134674588158
REACTIVE NITROGEN SPECIES METABOLIC PROCESS,1,191,28,0.7560134674588158
POSITIVE REGULATION OF FAT CELL DIFFERENTIATION,1,191,28,0.7560134674588158
MEIOTIC CELL CYCLE PROCESS,1,191,28,0.7560134674588158
DEVELOPMENTAL GROWTH,11,191,264,0.7572614395143384
RESPONSE TO CALCIUM ION,2,191,55,0.7599055993388477
REGULATION OF FAT CELL DIFFERENTIATION,2,191,55,0.7599055993388477
NEURAL RETINA DEVELOPMENT,2,191,55,0.7599055993388477
POSITIVE REGULATION OF DNA METABOLIC PROCESS,2,191,55,0.7599055993388477
POSITIVE REGULATION OF SECRETION,5,191,128,0.7606068229182654
PROTEIN CONTAINING COMPLEX ORGANIZATION,10,191,243,0.7633986641293495
TAXIS,6,191,152,0.7643713724152532
NEURON PROJECTION GUIDANCE,4,191,105,0.7651379354406562
POSITIVE REGULATION OF PROTEIN LOCALIZATION,4,191,105,0.7651379354406562
INTRACELLULAR RECEPTOR SIGNALING PATHWAY,5,191,129,0.7665994228157581
REGULATION OF MOLECULAR FUNCTION,16,191,377,0.7670415166974034
PROTEASOME MEDIATED UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS,1,191,29,0.7680458526164109
REGULATION OF NEUROTRANSMITTER TRANSPORT,1,191,29,0.7680458526164109
REGULATION OF CHONDROCYTE DIFFERENTIATION,1,191,29,0.7680458526164109
ESTABLISHMENT OF CELL POLARITY,1,191,29,0.7680458526164109
CELLULAR RESPONSE TO ACID CHEMICAL,1,191,29,0.7680458526164109
CALCIUM ION IMPORT,1,191,29,0.7680458526164109
REGULATION OF NEUROBLAST PROLIFERATION,1,191,29,0.7680458526164109
NEUROINFLAMMATORY RESPONSE,1,191,29,0.7680458526164109
PROTEIN CONTAINING COMPLEX DISASSEMBLY,1,191,29,0.7680458526164109
LYMPHOCYTE MIGRATION,1,191,29,0.7680458526164109
POSITIVE CHEMOTAXIS,1,191,29,0.7680458526164109
REGULATION OF DENDRITE DEVELOPMENT,1,191,29,0.7680458526164109
CELL FATE DETERMINATION,1,191,29,0.7680458526164109
CARDIAC SEPTUM DEVELOPMENT,2,191,56,0.7687045014636992
ARTERY DEVELOPMENT,2,191,56,0.7687045014636992
INNER EAR MORPHOGENESIS,2,191,56,0.7687045014636992
REGULATION OF TRANS SYNAPTIC SIGNALING,6,191,153,0.7698627214050306
CELL CELL ADHESION,14,191,334,0.771067518132725
NEGATIVE REGULATION OF MULTICELLULAR ORGANISMAL PROCESS,17,191,401,0.7744128568756763
LEUKOCYTE CHEMOTAXIS,3,191,82,0.7744582681511498
ANTIGEN RECEPTOR MEDIATED SIGNALING PATHWAY,2,191,57,0.7772230120461965
RESPONSE TO TUMOR NECROSIS FACTOR,2,191,57,0.7772230120461965
CELLULAR EXTRAVASATION,1,191,30,0.779487805651087
REGULATION OF EPIDERMIS DEVELOPMENT,1,191,30,0.779487805651087
REGULATION OF BEHAVIOR,1,191,30,0.779487805651087
REGULATION OF INTRACELLULAR TRANSPORT,1,191,30,0.779487805651087
REGULATION OF PROTEOLYSIS INVOLVED IN PROTEIN CATABOLIC PROCESS,1,191,30,0.779487805651087
REGULATION OF NEUROGENESIS,6,191,155,0.7805617463718717
RESPONSE TO PEPTIDE,12,191,292,0.7808275070490037
NEURON MIGRATION,3,191,83,0.7815181329820761
INSULIN SECRETION,3,191,83,0.7815181329820761
POSITIVE REGULATION OF PROTEIN METABOLIC PROCESS,8,191,202,0.7835694826374059
REPRODUCTIVE PROCESS,16,191,382,0.7849124599100825
ORGANOPHOSPHATE BIOSYNTHETIC PROCESS,2,191,58,0.7854673255505659
GRANULOCYTE MIGRATION,2,191,58,0.7854673255505659
POTASSIUM ION TRANSMEMBRANE TRANSPORT,2,191,58,0.7854673255505659
SYNAPTIC SIGNALING,8,191,203,0.7881564433198569
NEURAL PRECURSOR CELL PROLIFERATION,3,191,84,0.7883961011345886
TISSUE REMODELING,3,191,84,0.7883961011345886
ANTERIOR POSTERIOR PATTERN SPECIFICATION,5,191,133,0.7894446253172985
TRANSCRIPTION INITIATION AT RNA POLYMERASE II PROMOTER,1,191,31,0.7903681541710154
CHROMOSOME SEGREGATION,1,191,31,0.7903681541710154
POSITIVE REGULATION OF REPRODUCTIVE PROCESS,1,191,31,0.7903681541710154
AMINO ACID METABOLIC PROCESS,1,191,31,0.7903681541710154
SINGLE FERTILIZATION,1,191,31,0.7903681541710154
NEGATIVE REGULATION OF LIPID METABOLIC PROCESS,1,191,31,0.7903681541710154
ADENYLATE CYCLASE MODULATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,2,191,59,0.7934437047937923
RESPONSE TO MECHANICAL STIMULUS,3,191,85,0.7950947991918658
CELL CHEMOTAXIS,4,191,110,0.7961437139342297
RHYTHMIC PROCESS,4,191,110,0.7961437139342297
REGULATION OF INFLAMMATORY RESPONSE,4,191,110,0.7961437139342297
SENSORY ORGAN DEVELOPMENT,13,191,319,0.7981651678274411
MAST CELL ACTIVATION,1,191,32,0.8007143253734277
DNA RECOMBINATION,1,191,32,0.8007143253734277
REGULATION OF NOTCH SIGNALING PATHWAY,1,191,32,0.8007143253734277
POSITIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION,1,191,32,0.8007143253734277
MONOSACCHARIDE TRANSMEMBRANE TRANSPORT,1,191,32,0.8007143253734277
RESPONSE TO HYDROGEN PEROXIDE,1,191,32,0.8007143253734277
MEIOTIC CELL CYCLE,1,191,32,0.8007143253734277
HORMONE BIOSYNTHETIC PROCESS,1,191,32,0.8007143253734277
NEGATIVE REGULATION OF NEURON APOPTOTIC PROCESS,2,191,60,0.8011584595423735
INTRACELLULAR GLUCOSE HOMEOSTASIS,2,191,60,0.8011584595423735
ADULT BEHAVIOR,2,191,60,0.8011584595423735
LYMPHOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE,2,191,60,0.8011584595423735
DIGESTIVE SYSTEM DEVELOPMENT,3,191,86,0.8016169396622477
REGULATION OF EPITHELIAL CELL DIFFERENTIATION,3,191,86,0.8016169396622477
SKELETAL SYSTEM MORPHOGENESIS,5,191,136,0.8054185435283042
REGULATION OF PEPTIDE TRANSPORT,3,191,87,0.8079653110652384
PROSTATE GLAND DEVELOPMENT,1,191,33,0.810552413730542
NUTRIENT STORAGE,1,191,33,0.810552413730542
REGULATION OF STEROID BIOSYNTHETIC PROCESS,1,191,33,0.810552413730542
MACROPHAGE ACTIVATION,1,191,33,0.810552413730542
NEGATIVE REGULATION OF MAPK CASCADE,1,191,33,0.810552413730542
REGULATION OF MAP KINASE ACTIVITY,1,191,33,0.810552413730542
RESPONSE TO ESTROGEN,1,191,33,0.810552413730542
T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE,1,191,33,0.810552413730542
REGULATION OF NERVOUS SYSTEM DEVELOPMENT,7,191,185,0.8118300038380505
